base_id,n_rules,f1_train,fpr_train,f1_test,fpr_test,recall_test,precision_test,expert_rules_included,jaccard_vs_expert,expert_coverage,rules
31,23,0.9179,0.0101,0.6755,0.0065,0.5242,0.9494,0,0.0,0.0,G12(enum); G38(enum); G58(enum); G87(enum); G175(enum); G237(enum); G242(enum); G262(enum); G265(enum); G267(enum); G268(enum); G272(enum); G286(enum); G295(enum); G313(enum); G342(enum); G454(enum); G470(enum); G506(enum); G522(enum); G524(enum); G539(enum); G566(enum)
40,19,0.9161,0.0101,0.6754,0.0064,0.5238,0.9506,0,0.0,0.0,G12(enum); G38(enum); G74(enum); G93(enum); G175(enum); G225(enum); G262(enum); G266(enum); G267(enum); G286(enum); G295(enum); G306(enum); G342(enum); G507(enum); G511(enum); G522(enum); G524(enum); G539(enum); G624(enum)
51,12,0.8765,0.0071,0.6726,0.004,0.5154,0.9678,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G225(enum); G262(enum); G286(enum); G321(enum); G350(enum); G516(enum); G537(enum); G641(enum); G684(enum)
26,23,0.9416,0.0216,0.6724,0.0164,0.5419,0.8857,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G64(enum); G225(enum); G237(enum); G242(enum); G265(enum); G267(enum); G268(enum); G286(enum); G295(enum); G301(enum); G306(enum); G313(enum); G342(enum); G506(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum); G601(enum)
33,25,0.912,0.0073,0.6722,0.0051,0.5174,0.9593,0,0.0,0.0,G12(enum); G37(enum); G38(enum); G52(enum); G59(enum); G225(enum); G242(enum); G265(enum); G267(enum); G268(enum); G272(enum); G295(enum); G306(enum); G342(enum); G454(enum); G470(enum); G471(enum); G511(enum); G522(enum); G524(enum); G526(enum); G539(enum); G540(enum); G566(enum); G601(enum)
2,27,0.9438,0.0222,0.672,0.017,0.5428,0.882,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G58(enum); G225(enum); G237(enum); G242(enum); G265(enum); G267(enum); G268(enum); G286(enum); G295(enum); G301(enum); G306(enum); G309(enum); G313(enum); G342(enum); G470(enum); G490(enum); G506(enum); G509(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum); G624(enum)
42,26,0.9438,0.0222,0.6716,0.017,0.5422,0.8819,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G58(enum); G225(enum); G237(enum); G242(enum); G265(enum); G267(enum); G268(enum); G286(enum); G295(enum); G301(enum); G306(enum); G309(enum); G313(enum); G342(enum); G470(enum); G506(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum); G601(enum); G624(enum)
43,18,0.9203,0.0109,0.6715,0.0077,0.5221,0.9407,0,0.0,0.0,G12(enum); G52(enum); G128(enum); G147(enum); G225(enum); G237(enum); G259(enum); G286(enum); G288(enum); G295(enum); G313(enum); G342(enum); G362(enum); G490(enum); G511(enum); G524(enum); G541(enum); G587(enum)
73,15,0.8703,0.0033,0.6699,0.0029,0.5098,0.9766,0,0.0,0.0,G9(enum); G38(enum); G52(enum); G108(enum); G225(enum); G255(enum); G259(enum); G262(enum); G267(enum); G286(enum); G312(enum); G511(enum); G524(enum); G589(enum); G693(enum)
21,20,0.9261,0.0183,0.6682,0.0156,0.5351,0.8895,0,0.0,0.0,G9(enum); G17(enum); G38(enum); G52(enum); G105(enum); G232(enum); G265(enum); G267(enum); G268(enum); G286(enum); G298(enum); G349(enum); G470(enum); G510(enum); G524(enum); G537(enum); G539(enum); G566(enum); G576(enum); G616(enum)
7,19,0.9417,0.0244,0.6672,0.0182,0.5394,0.8742,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G87(enum); G237(enum); G242(enum); G262(enum); G265(enum); G267(enum); G268(enum); G286(enum); G295(enum); G309(enum); G342(enum); G470(enum); G539(enum); G616(enum); G624(enum); G687(enum)
72,26,0.9426,0.0206,0.6643,0.016,0.5314,0.8859,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G58(enum); G143(enum); G225(enum); G237(enum); G242(enum); G265(enum); G267(enum); G268(enum); G295(enum); G301(enum); G306(enum); G310(enum); G313(enum); G342(enum); G454(enum); G470(enum); G506(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum); G624(enum)
44,20,0.9245,0.0158,0.6634,0.0099,0.5173,0.9245,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G108(enum); G139(enum); G255(enum); G262(enum); G265(enum); G267(enum); G268(enum); G286(enum); G287(enum); G295(enum); G306(enum); G313(enum); G342(enum); G452(enum); G511(enum); G537(enum); G539(enum)
70,18,0.9402,0.0227,0.6631,0.0171,0.5321,0.8796,1,0.029,0.056,G12(enum); G38(enum); G87(enum); G237(enum); G262(enum); G265(enum); G267(enum); G268(enum); G286(enum); G295(enum); G301(enum); G309(enum); G470(enum); G539(enum); G616(enum); G624(enum); G687(enum); R3
64,17,0.8963,0.0068,0.6615,0.0044,0.5035,0.9639,0,0.0,0.0,G12(enum); G52(enum); G74(enum); G225(enum); G259(enum); G262(enum); G267(enum); G269(enum); G286(enum); G295(enum); G342(enum); G459(enum); G505(enum); G510(enum); G524(enum); G537(enum); G624(enum)
46,15,0.8856,0.0042,0.6577,0.0037,0.4977,0.9692,0,0.0,0.0,G9(enum); G52(enum); G128(enum); G225(enum); G237(enum); G255(enum); G262(enum); G267(enum); G286(enum); G295(enum); G342(enum); G511(enum); G524(enum); G563(enum); G614(enum)
61,12,0.867,0.0048,0.6572,0.0035,0.4968,0.9708,0,0.0,0.0,G12(enum); G52(enum); G93(enum); G128(enum); G262(enum); G265(enum); G267(enum); G286(enum); G537(enum); G539(enum); G614(enum); G624(enum)
52,29,0.919,0.0091,0.6556,0.0057,0.4996,0.9534,0,0.0,0.0,G12(enum); G37(enum); G38(enum); G52(enum); G175(enum); G225(enum); G242(enum); G255(enum); G262(enum); G265(enum); G267(enum); G268(enum); G272(enum); G295(enum); G306(enum); G342(enum); G454(enum); G460(enum); G470(enum); G471(enum); G511(enum); G522(enum); G524(enum); G526(enum); G539(enum); G540(enum); G566(enum); G601(enum); G619(enum)
4,16,0.9323,0.0293,0.6536,0.0213,0.5295,0.8537,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G128(enum); G139(enum); G147(enum); G237(enum); G268(enum); G286(enum); G294(enum); G295(enum); G313(enum); G350(enum); G511(enum); G524(enum); G537(enum)
47,13,0.9345,0.0339,0.6533,0.0264,0.5398,0.8272,0,0.0,0.0,G86(enum); G147(enum); G225(enum); G250(enum); G265(enum); G267(enum); G286(enum); G329(enum); G470(enum); G506(enum); G524(enum); G539(enum); G541(enum)
36,12,0.913,0.01,0.6513,0.0066,0.4967,0.946,0,0.0,0.0,G12(enum); G52(enum); G64(enum); G225(enum); G226(enum); G262(enum); G286(enum); G295(enum); G342(enum); G466(enum); G537(enum); G614(enum)
59,12,0.9266,0.0243,0.6501,0.0182,0.5191,0.8698,0,0.0,0.0,G12(enum); G52(enum); G56(enum); G64(enum); G225(enum); G242(enum); G262(enum); G286(enum); G342(enum); G350(enum); G536(enum); G561(enum)
53,17,0.9378,0.0233,0.649,0.0184,0.5181,0.8683,0,0.0,0.0,G12(enum); G52(enum); G83(enum); G93(enum); G144(enum); G225(enum); G242(enum); G262(enum); G268(enum); G286(enum); G342(enum); G348(enum); G537(enum); G539(enum); G614(enum); G624(enum); G687(enum)
67,22,0.9054,0.0059,0.6453,0.0042,0.485,0.964,0,0.0,0.0,G12(enum); G52(enum); G119(enum); G128(enum); G175(enum); G242(enum); G262(enum); G265(enum); G279(enum); G286(enum); G295(enum); G306(enum); G409(enum); G451(enum); G471(enum); G497(enum); G511(enum); G522(enum); G524(enum); G539(enum); G601(enum); G619(enum)
56,17,0.84,0.002,0.6361,0.0013,0.469,0.988,0,0.0,0.0,G1(enum); G38(enum); G52(enum); G225(enum); G262(enum); G265(enum); G267(enum); G286(enum); G295(enum); G306(enum); G398(enum); G460(enum); G511(enum); G524(enum); G539(enum); G619(enum); G642(enum)
0,12,0.9309,0.0349,0.6353,0.0254,0.5159,0.8266,0,0.0,0.0,G12(enum); G52(enum); G64(enum); G225(enum); G226(enum); G262(enum); G286(enum); G342(enum); G350(enum); G536(enum); G555(enum); G561(enum)
9,28,0.9084,0.0057,0.6325,0.0042,0.4708,0.9633,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G175(enum); G225(enum); G242(enum); G255(enum); G262(enum); G265(enum); G267(enum); G268(enum); G272(enum); G295(enum); G306(enum); G342(enum); G451(enum); G454(enum); G460(enum); G470(enum); G471(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum); G566(enum); G601(enum); G619(enum)
65,19,0.8216,0.0009,0.6253,0.0007,0.4562,0.9939,0,0.0,0.0,G9(enum); G38(enum); G52(enum); G64(enum); G119(enum); G259(enum); G262(enum); G265(enum); G286(enum); G409(enum); G470(enum); G505(enum); G511(enum); G524(enum); G537(enum); G539(enum); G542(enum); G619(enum); G661(enum)
37,29,0.9385,0.0195,0.6218,0.0154,0.4808,0.8801,0,0.0,0.0,G7(enum); G12(enum); G38(enum); G52(enum); G58(enum); G175(enum); G225(enum); G237(enum); G242(enum); G265(enum); G267(enum); G268(enum); G272(enum); G295(enum); G306(enum); G309(enum); G313(enum); G314(enum); G342(enum); G452(enum); G454(enum); G470(enum); G506(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum); G601(enum)
1,29,0.9425,0.0202,0.6217,0.0171,0.484,0.869,0,0.0,0.0,G7(enum); G12(enum); G38(enum); G52(enum); G58(enum); G225(enum); G237(enum); G242(enum); G265(enum); G267(enum); G268(enum); G286(enum); G295(enum); G301(enum); G306(enum); G309(enum); G313(enum); G342(enum); G470(enum); G485(enum); G506(enum); G509(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum); G561(enum); G624(enum)
24,26,0.9022,0.0056,0.6202,0.0042,0.4575,0.9627,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G119(enum); G143(enum); G186(enum); G225(enum); G237(enum); G262(enum); G265(enum); G268(enum); G272(enum); G306(enum); G342(enum); G373(enum); G451(enum); G454(enum); G460(enum); G470(enum); G511(enum); G522(enum); G539(enum); G542(enum); G566(enum); G601(enum); G642(enum)
69,13,0.9211,0.0155,0.6124,0.0102,0.4607,0.9134,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G139(enum); G262(enum); G267(enum); G286(enum); G295(enum); G342(enum); G466(enum); G511(enum); G537(enum); G614(enum)
62,15,0.9286,0.0211,0.6117,0.0157,0.4701,0.8755,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G64(enum); G162(enum); G225(enum); G262(enum); G267(enum); G286(enum); G342(enum); G350(enum); G522(enum); G536(enum); G540(enum); G561(enum)
68,19,0.8875,0.005,0.6037,0.0033,0.4383,0.9693,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G162(enum); G175(enum); G225(enum); G255(enum); G262(enum); G267(enum); G268(enum); G342(enum); G460(enum); G470(enum); G511(enum); G522(enum); G540(enum); G566(enum); G601(enum); G619(enum)
55,13,0.8272,0.0018,0.6014,0.001,0.4318,0.9899,0,0.0,0.0,G1(enum); G52(enum); G139(enum); G253(enum); G262(enum); G265(enum); G268(enum); G286(enum); G523(enum); G537(enum); G539(enum); G601(enum); G654(enum)
54,14,0.8927,0.0068,0.6002,0.0048,0.4375,0.9557,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G179(enum); G259(enum); G262(enum); G265(enum); G286(enum); G342(enum); G511(enum); G516(enum); G522(enum); G537(enum); G601(enum)
29,17,0.8545,0.0024,0.599,0.0022,0.4316,0.9785,0,0.0,0.0,G8(enum); G38(enum); G52(enum); G119(enum); G143(enum); G237(enum); G262(enum); G265(enum); G268(enum); G286(enum); G349(enum); G373(enum); G470(enum); G511(enum); G537(enum); G539(enum); G642(enum)
30,15,0.9312,0.0333,0.5971,0.0259,0.4727,0.8103,0,0.0,0.0,G52(enum); G179(enum); G186(enum); G225(enum); G232(enum); G286(enum); G287(enum); G321(enum); G342(enum); G373(enum); G516(enum); G522(enum); G524(enum); G537(enum); G601(enum)
13,12,0.929,0.0332,0.5943,0.0259,0.4695,0.8093,0,0.0,0.0,G52(enum); G186(enum); G225(enum); G232(enum); G242(enum); G255(enum); G286(enum); G287(enum); G373(enum); G479(wm); G522(enum); G524(enum)
66,19,0.823,0.0012,0.5876,0.0009,0.4177,0.9904,0,0.0,0.0,G9(enum); G52(enum); G93(enum); G128(enum); G173(enum); G255(enum); G262(enum); G265(enum); G267(enum); G268(enum); G286(enum); G400(enum); G486(enum); G504(enum); G523(enum); G537(enum); G563(enum); G614(enum); G654(enum)
74,14,0.8476,0.0024,0.5863,0.0021,0.4185,0.9786,0,0.0,0.0,G8(enum); G52(enum); G127(enum); G147(enum); G225(enum); G232(enum); G242(enum); G286(enum); G287(enum); G373(enum); G479(wm); G511(enum); G524(enum); G537(enum)
49,12,0.8624,0.0039,0.586,0.0027,0.4192,0.9731,0,0.0,0.0,G12(enum); G52(enum); G155(enum); G225(enum); G262(enum); G286(enum); G373(enum); G511(enum); G522(enum); G537(enum); G539(enum); G601(enum)
58,17,0.8749,0.0028,0.5653,0.0028,0.3988,0.9705,0,0.0,0.0,G1(enum); G38(enum); G52(enum); G132(enum); G186(enum); G262(enum); G265(enum); G268(enum); G286(enum); G295(enum); G313(enum); G349(enum); G470(enum); G511(enum); G537(enum); G601(enum); G624(enum)
38,24,0.8911,0.0048,0.559,0.0036,0.394,0.962,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G175(enum); G242(enum); G255(enum); G259(enum); G262(enum); G265(enum); G267(enum); G268(enum); G286(enum); G287(enum); G295(enum); G306(enum); G390(enum); G409(enum); G460(enum); G470(enum); G481(wm); G505(enum); G511(enum); G524(enum); G539(enum)
14,13,0.7696,0.0007,0.5583,0.0003,0.3878,0.9962,0,0.0,0.0,G1(enum); G12(enum); G52(enum); G237(enum); G262(enum); G265(enum); G267(enum); G286(enum); G295(enum); G479(wm); G537(enum); G539(enum); G614(enum)
16,13,0.9169,0.014,0.5559,0.0092,0.4001,0.9106,0,0.0,0.0,G12(enum); G52(enum); G93(enum); G225(enum); G262(enum); G286(enum); G295(enum); G321(enum); G342(enum); G350(enum); G373(enum); G537(enum); G539(enum)
27,21,0.9298,0.0189,0.5553,0.015,0.409,0.8646,0,0.0,0.0,G1(enum); G38(enum); G52(enum); G237(enum); G262(enum); G267(enum); G286(enum); G295(enum); G298(enum); G301(enum); G309(enum); G313(enum); G338(enum); G350(enum); G393(enum); G470(enum); G511(enum); G522(enum); G524(enum); G539(enum); G540(enum)
75,16,0.8527,0.0023,0.5495,0.0022,0.3824,0.9762,0,0.0,0.0,G1(enum); G38(enum); G52(enum); G108(enum); G226(enum); G255(enum); G259(enum); G262(enum); G267(enum); G271(enum); G286(enum); G350(enum); G373(enum); G511(enum); G537(enum); G613(enum)
20,20,0.8156,0.0007,0.5435,0.0005,0.3739,0.9949,0,0.0,0.0,G8(enum); G12(enum); G38(enum); G52(enum); G119(enum); G138(enum); G143(enum); G186(enum); G237(enum); G262(enum); G265(enum); G268(enum); G286(enum); G373(enum); G470(enum); G511(enum); G537(enum); G539(enum); G566(enum); G642(enum)
76,17,0.9338,0.0196,0.5367,0.0154,0.3908,0.8564,0,0.0,0.0,G12(enum); G52(enum); G128(enum); G259(enum); G265(enum); G267(enum); G286(enum); G295(enum); G301(enum); G306(enum); G309(enum); G373(enum); G470(enum); G511(enum); G537(enum); G539(enum); G624(enum)
57,13,0.736,0.0005,0.5351,0.0005,0.366,0.9945,0,0.0,0.0,G1(enum); G52(enum); G87(enum); G173(enum); G179(enum); G262(enum); G265(enum); G268(enum); G286(enum); G402(enum); G470(enum); G537(enum); G539(enum)
63,14,0.9073,0.0096,0.5298,0.0064,0.3703,0.9311,0,0.0,0.0,G12(enum); G38(enum); G52(enum); G93(enum); G259(enum); G262(enum); G265(enum); G286(enum); G295(enum); G342(enum); G350(enum); G373(enum); G511(enum); G537(enum)
17,14,0.8032,0.0004,0.5295,0.0002,0.3604,0.9971,0,0.0,0.0,G1(enum); G38(enum); G52(enum); G262(enum); G265(enum); G268(enum); G286(enum); G349(enum); G373(enum); G470(enum); G511(enum); G524(enum); G537(enum); G597(enum)
71,12,0.834,0.0032,0.4825,0.0018,0.3205,0.9762,0,0.0,0.0,G12(enum); G52(enum); G128(enum); G161(enum); G262(enum); G265(enum); G286(enum); G373(enum); G511(enum); G524(enum); G537(enum); G539(enum)
41,16,0.6143,0.0,0.4474,0.0003,0.2885,0.9961,0,0.0,0.0,G1(enum); G12(enum); G52(enum); G93(enum); G109(enum); G128(enum); G262(enum); G265(enum); G267(enum); G286(enum); G373(enum); G523(enum); G537(enum); G539(enum); G614(enum); G691(enum)
12,15,0.7125,0.0003,0.4415,0.0002,0.2836,0.9966,1,0.031,0.056,G1(enum); G52(enum); G186(enum); G226(enum); G259(enum); G262(enum); G265(enum); G271(enum); G286(enum); G350(enum); G373(enum); G511(enum); G524(enum); G537(enum); R11
5,13,0.7021,0.0002,0.4282,0.0002,0.2727,0.9965,0,0.0,0.0,G1(enum); G38(enum); G52(enum); G155(enum); G262(enum); G265(enum); G286(enum); G373(enum); G511(enum); G524(enum); G537(enum); G539(enum); G642(enum)
8,14,0.5821,0.0,0.4184,0.0002,0.2647,0.9974,0,0.0,0.0,G1(enum); G12(enum); G52(enum); G93(enum); G128(enum); G262(enum); G265(enum); G267(enum); G286(enum); G373(enum); G523(enum); G537(enum); G539(enum); G614(enum)
18,17,0.7558,0.0003,0.4016,0.0003,0.2516,0.9941,0,0.0,0.0,G1(enum); G12(enum); G52(enum); G128(enum); G161(enum); G262(enum); G265(enum); G267(enum); G286(enum); G295(enum); G373(enum); G511(enum); G523(enum); G524(enum); G537(enum); G539(enum); G614(enum)
28,18,0.8332,0.0015,0.4001,0.0016,0.2518,0.9738,0,0.0,0.0,G8(enum); G38(enum); G119(enum); G143(enum); G259(enum); G265(enum); G268(enum); G286(enum); G349(enum); G373(enum); G400(enum); G450(enum); G524(enum); G537(enum); G539(enum); G566(enum); G618(enum); G642(enum)
34,13,0.6055,0.0001,0.3908,0.0002,0.2431,0.996,0,0.0,0.0,G1(enum); G43(enum); G52(enum); G155(enum); G176(enum); G186(enum); G262(enum); G264(enum); G265(enum); G286(enum); G373(enum); G524(enum); G541(enum)
3,12,0.5161,0.0,0.387,0.0002,0.2401,0.9971,0,0.0,0.0,G1(enum); G12(enum); G38(enum); G93(enum); G262(enum); G265(enum); G267(enum); G286(enum); G295(enum); G373(enum); G537(enum); G539(enum)
78,16,0.7089,0.0,0.3822,0.0002,0.2364,0.997,0,0.0,0.0,G9(enum); G12(enum); G52(enum); G119(enum); G128(enum); G259(enum); G262(enum); G265(enum); G286(enum); G373(enum); G409(enum); G450(enum); G505(enum); G511(enum); G524(enum); G539(enum)
60,13,0.5723,0.0001,0.3695,0.0002,0.2269,0.9958,0,0.0,0.0,G1(enum); G43(enum); G52(enum); G176(enum); G186(enum); G242(enum); G262(enum); G286(enum); G373(enum); G522(enum); G524(enum); G541(enum); G547(enum)
48,14,0.7472,0.0003,0.2342,0.0003,0.1328,0.9915,0,0.0,0.0,G9(enum); G12(enum); G39(enum); G52(enum); G119(enum); G147(enum); G232(enum); G268(enum); G286(enum); G373(enum); G511(enum); G524(enum); G529(enum); G537(enum)
45,12,0.7346,0.0003,0.2115,0.0003,0.1184,0.9904,0,0.0,0.0,G9(enum); G12(enum); G52(enum); G119(enum); G147(enum); G232(enum); G268(enum); G286(enum); G373(enum); G511(enum); G524(enum); G537(enum)
6,14,0.6383,0.0001,0.1985,0.0002,0.1103,0.9905,0,0.0,0.0,G1(enum); G12(enum); G52(enum); G225(enum); G226(enum); G262(enum); G286(enum); G342(enum); G373(enum); G511(enum); G536(enum); G537(enum); G539(enum); G642(enum)
50,18,0.6311,0.0,0.1772,0.0,0.0972,1.0,0,0.0,0.0,G9(enum); G43(enum); G161(enum); G176(enum); G186(enum); G192(enum); G232(enum); G255(enum); G264(enum); G272(enum); G286(enum); G291(enum); G373(enum); G510(enum); G522(enum); G524(enum); G541(enum); G654(enum)
19,12,0.5673,0.0001,0.1514,0.0001,0.0819,0.9957,0,0.0,0.0,G8(enum); G9(enum); G52(enum); G147(enum); G232(enum); G286(enum); G298(enum); G511(enum); G524(enum); G537(enum); G539(enum); G616(enum)
11,12,0.5261,0.0,0.116,0.0,0.0616,0.9972,0,0.0,0.0,G8(enum); G9(enum); G39(enum); G52(enum); G127(enum); G147(enum); G232(enum); G286(enum); G373(enum); G511(enum); G524(enum); G537(enum)
