base_id,n_rules,f1_train,fpr_train,f1_test,fpr_test,recall_test,precision_test,expert_rules_included,jaccard_vs_expert,expert_coverage,rules
37,24,0.8922,0.024,0.9811,0.0038,0.9735,0.9889,2,0.05,0.111,G36(enum); G79(enum); G87(enum); G173(enum); G194(enum); G205(enum); G222(enum); G225(enum); G243(enum); G248(enum); G249(enum); G257(enum); G260(enum); G295(enum); G481(enum); G497(enum); G500(enum); G516(enum); G518(enum); G527(enum); G597(enum); G649(enum); R6; R14
39,24,0.8927,0.0242,0.981,0.0039,0.9735,0.9887,2,0.05,0.111,G36(enum); G63(enum); G87(enum); G90(enum); G194(enum); G222(enum); G225(enum); G243(enum); G248(enum); G249(enum); G260(enum); G295(enum); G395(enum); G416(enum); G497(enum); G500(enum); G504(enum); G516(enum); G518(enum); G527(enum); G597(enum); G645(enum); R6; R14
2,28,0.8942,0.0244,0.981,0.0039,0.9735,0.9887,2,0.045,0.111,G36(enum); G63(enum); G87(enum); G90(enum); G194(enum); G222(enum); G225(enum); G243(enum); G248(enum); G249(enum); G260(enum); G295(enum); G345(enum); G395(enum); G416(enum); G425(enum); G481(enum); G495(enum); G497(enum); G500(enum); G504(enum); G516(enum); G518(enum); G527(enum); G597(enum); G645(enum); R6; R14
74,17,0.8422,0.0057,0.9808,0.0035,0.9719,0.9898,0,0.0,0.0,G13(enum); G87(enum); G111(enum); G194(enum); G257(enum); G260(enum); G262(enum); G329(enum); G352(enum); G398(enum); G481(enum); G518(enum); G526(enum); G562(enum); G592(enum); G638(enum); G649(enum)
52,21,0.8326,0.0053,0.9808,0.0044,0.9743,0.9875,1,0.026,0.056,G13(enum); G111(enum); G123(enum); G183(enum); G191(enum); G194(enum); G205(enum); G222(enum); G225(enum); G295(enum); G352(enum); G422(enum); G426(enum); G481(enum); G488(enum); G500(enum); G505(enum); G526(enum); G548(enum); G592(enum); R3
60,22,0.8868,0.0234,0.9808,0.0035,0.9719,0.9898,2,0.053,0.111,G63(enum); G111(enum); G191(enum); G194(enum); G205(enum); G222(enum); G225(enum); G249(enum); G260(enum); G295(enum); G387(enum); G416(enum); G425(enum); G495(enum); G497(enum); G504(enum); G516(enum); G518(enum); G580(enum); G645(enum); R6; R14
23,16,0.806,0.0044,0.9804,0.003,0.9696,0.9914,0,0.0,0.0,G13(enum); G63(enum); G205(enum); G222(enum); G249(enum); G254(enum); G260(enum); G295(enum); G306(enum); G352(enum); G518(enum); G526(enum); G590(enum); G611(enum); G637(enum); G649(enum)
20,17,0.8904,0.0255,0.9796,0.0049,0.9735,0.9859,0,0.0,0.0,G63(enum); G111(enum); G194(enum); G222(enum); G257(enum); G295(enum); G422(enum); G470(enum); G481(enum); G500(enum); G505(enum); G509(enum); G518(enum); G526(enum); G528(enum); G589(enum); G648(enum)
30,18,0.8071,0.0026,0.9796,0.0029,0.9679,0.9917,0,0.0,0.0,G8(enum); G63(enum); G100(enum); G111(enum); G194(enum); G205(enum); G249(enum); G260(enum); G269(enum); G295(enum); G336(enum); G352(enum); G419(enum); G474(wm); G481(enum); G505(enum); G518(enum); G526(enum)
38,18,0.8747,0.0163,0.9796,0.0042,0.9713,0.988,1,0.029,0.056,G94(enum); G103(enum); G111(enum); G182(enum); G191(enum); G205(enum); G209(enum); G222(enum); G249(enum); G306(enum); G337(enum); G474(wm); G497(enum); G505(enum); G509(enum); G518(enum); G526(enum); R3
64,16,0.8447,0.0095,0.9792,0.0041,0.9706,0.988,1,0.03,0.056,G13(enum); G111(enum); G171(enum); G209(enum); G243(enum); G249(enum); G260(enum); G340(enum); G395(enum); G409(enum); G509(enum); G512(enum); G570(enum); G587(enum); G625(enum); R6
47,21,0.8237,0.0034,0.9786,0.0029,0.9661,0.9915,1,0.026,0.056,G8(enum); G63(enum); G111(enum); G205(enum); G222(enum); G249(enum); G260(enum); G269(enum); G289(enum); G295(enum); G306(enum); G334(enum); G337(enum); G352(enum); G505(enum); G518(enum); G526(enum); G590(enum); G592(enum); G608(enum); R3
50,13,0.858,0.0156,0.9785,0.0037,0.9681,0.9892,2,0.069,0.111,G36(enum); G63(enum); G90(enum); G194(enum); G249(enum); G260(enum); G334(enum); G370(enum); G412(enum); G518(enum); G527(enum); R6; R14
31,21,0.7892,0.002,0.9774,0.0028,0.9636,0.9917,1,0.026,0.056,G8(enum); G13(enum); G54(enum); G111(enum); G124(enum); G171(enum); G205(enum); G243(enum); G249(enum); G260(enum); G269(enum); G295(enum); G336(enum); G352(enum); G505(enum); G518(enum); G526(enum); G590(enum); G611(enum); G625(enum); R6
17,22,0.7906,0.0021,0.9768,0.0029,0.9624,0.9916,1,0.026,0.056,G8(enum); G65(enum); G90(enum); G111(enum); G194(enum); G205(enum); G222(enum); G249(enum); G254(enum); G260(enum); G269(enum); G336(enum); G395(enum); G397(enum); G481(enum); G505(enum); G509(enum); G518(enum); G551(enum); G570(enum); G611(enum); R6
75,16,0.866,0.0101,0.9756,0.0037,0.9623,0.9893,2,0.062,0.111,G194(enum); G205(enum); G222(enum); G248(enum); G249(enum); G257(enum); G265(enum); G306(enum); G409(enum); G415(enum); G499(enum); G509(enum); G518(enum); G580(enum); R3; R6
79,12,0.8199,0.0088,0.9754,0.003,0.9602,0.9912,0,0.0,0.0,G36(enum); G63(enum); G84(enum); G88(enum); G157(enum); G222(enum); G249(enum); G497(enum); G505(enum); G509(enum); G518(enum); G537(enum)
73,18,0.8925,0.0263,0.9749,0.0077,0.9719,0.978,2,0.059,0.111,G36(enum); G63(enum); G87(enum); G90(enum); G194(enum); G222(enum); G225(enum); G249(enum); G260(enum); G295(enum); G345(enum); G417(enum); G495(enum); G497(enum); G518(enum); G527(enum); R6; R14
40,23,0.8927,0.0266,0.9748,0.0078,0.9719,0.9778,2,0.051,0.111,G36(enum); G63(enum); G87(enum); G90(enum); G194(enum); G222(enum); G225(enum); G243(enum); G248(enum); G249(enum); G260(enum); G295(enum); G395(enum); G416(enum); G417(enum); G497(enum); G500(enum); G504(enum); G516(enum); G518(enum); G645(enum); R6; R14
67,25,0.7853,0.0017,0.9748,0.0028,0.9585,0.9916,2,0.049,0.111,G8(enum); G64(enum); G65(enum); G90(enum); G111(enum); G194(enum); G205(enum); G222(enum); G249(enum); G254(enum); G260(enum); G269(enum); G336(enum); G395(enum); G419(enum); G474(wm); G481(enum); G505(enum); G509(enum); G518(enum); G551(enum); G570(enum); G648(enum); R3; R6
21,27,0.8938,0.0267,0.9748,0.0078,0.9719,0.9778,2,0.047,0.111,G36(enum); G63(enum); G87(enum); G90(enum); G194(enum); G222(enum); G225(enum); G243(enum); G248(enum); G249(enum); G260(enum); G295(enum); G345(enum); G395(enum); G416(enum); G417(enum); G425(enum); G481(enum); G495(enum); G497(enum); G500(enum); G504(enum); G516(enum); G518(enum); G645(enum); R6; R14
43,15,0.8664,0.0122,0.9745,0.0047,0.9631,0.9862,1,0.031,0.056,G90(enum); G182(enum); G194(enum); G205(enum); G262(enum); G306(enum); G337(enum); G422(enum); G481(enum); G495(enum); G497(enum); G505(enum); G518(enum); G648(enum); R6
57,23,0.782,0.0014,0.9738,0.0029,0.9567,0.9915,2,0.051,0.111,G8(enum); G64(enum); G100(enum); G111(enum); G186(enum); G194(enum); G205(enum); G209(enum); G222(enum); G249(enum); G254(enum); G260(enum); G269(enum); G395(enum); G474(wm); G481(enum); G505(enum); G509(enum); G518(enum); G526(enum); G570(enum); R3; R6
49,15,0.76,0.001,0.9713,0.0028,0.9517,0.9917,1,0.031,0.056,G8(enum); G111(enum); G249(enum); G254(enum); G260(enum); G295(enum); G314(enum); G469(enum); G505(enum); G509(enum); G518(enum); G526(enum); G570(enum); G649(enum); R4
53,21,0.7748,0.0012,0.9706,0.0028,0.9502,0.9918,1,0.026,0.056,G8(enum); G90(enum); G100(enum); G111(enum); G194(enum); G209(enum); G222(enum); G231(enum); G243(enum); G249(enum); G254(enum); G295(enum); G352(enum); G395(enum); G422(enum); G425(enum); G481(enum); G516(enum); G518(enum); G526(enum); R14
22,23,0.7511,0.0008,0.9706,0.0027,0.9502,0.9919,2,0.051,0.111,G8(enum); G90(enum); G100(enum); G111(enum); G153(enum); G194(enum); G209(enum); G222(enum); G231(enum); G243(enum); G249(enum); G254(enum); G295(enum); G352(enum); G395(enum); G422(enum); G425(enum); G481(enum); G516(enum); G518(enum); G526(enum); R13; R14
48,12,0.7999,0.0029,0.9702,0.0035,0.9516,0.9896,1,0.034,0.056,G13(enum); G173(enum); G205(enum); G249(enum); G260(enum); G295(enum); G402(enum); G416(enum); G509(enum); G515(enum); G611(enum); R6
68,16,0.8674,0.0147,0.9692,0.0086,0.9631,0.9754,2,0.062,0.111,G111(enum); G194(enum); G205(enum); G209(enum); G222(enum); G249(enum); G257(enum); G306(enum); G415(enum); G422(enum); G505(enum); G509(enum); G518(enum); G580(enum); R3; R6
35,12,0.7317,0.0005,0.9685,0.0028,0.9465,0.9917,0,0.0,0.0,G8(enum); G111(enum); G182(enum); G231(enum); G249(enum); G254(enum); G505(enum); G509(enum); G518(enum); G526(enum); G570(enum); G662(enum)
6,13,0.8928,0.0369,0.9683,0.0159,0.9808,0.956,1,0.033,0.056,G36(enum); G90(enum); G184(enum); G205(enum); G222(enum); G248(enum); G295(enum); G334(enum); G465(wm); G497(enum); G518(enum); G537(enum); R6
1,12,0.8898,0.0388,0.9665,0.0172,0.9808,0.9526,1,0.034,0.056,G36(enum); G205(enum); G222(enum); G248(enum); G295(enum); G334(enum); G465(wm); G497(enum); G509(enum); G518(enum); G537(enum); R6
55,12,0.8891,0.0308,0.9648,0.0157,0.9735,0.9562,1,0.034,0.056,G79(enum); G173(enum); G205(enum); G222(enum); G249(enum); G260(enum); G295(enum); G509(enum); G518(enum); G589(enum); G649(enum); R6
61,15,0.866,0.0111,0.9644,0.0074,0.9508,0.9784,2,0.065,0.111,G79(enum); G111(enum); G191(enum); G205(enum); G209(enum); G225(enum); G249(enum); G306(enum); G497(enum); G505(enum); G518(enum); G580(enum); G645(enum); R3; R6
77,14,0.873,0.023,0.9636,0.0157,0.9713,0.9561,1,0.032,0.056,G90(enum); G184(enum); G205(enum); G209(enum); G222(enum); G248(enum); G306(enum); G334(enum); G465(wm); G497(enum); G509(enum); G518(enum); G537(enum); R6
69,12,0.871,0.0228,0.9625,0.0157,0.9689,0.9561,1,0.034,0.056,G90(enum); G182(enum); G184(enum); G209(enum); G248(enum); G249(enum); G306(enum); G334(enum); G465(wm); G497(enum); G518(enum); R6
59,16,0.8686,0.022,0.9616,0.0162,0.9688,0.9546,2,0.062,0.111,G90(enum); G111(enum); G205(enum); G209(enum); G222(enum); G231(enum); G249(enum); G260(enum); G334(enum); G412(enum); G505(enum); G509(enum); G518(enum); G526(enum); R6; R14
45,17,0.7675,0.0026,0.9609,0.0027,0.932,0.9917,0,0.0,0.0,G8(enum); G100(enum); G209(enum); G222(enum); G231(enum); G254(enum); G260(enum); G281(enum); G379(enum); G425(enum); G464(wm); G481(enum); G509(enum); G518(enum); G526(enum); G589(enum); G676(enum)
58,13,0.8173,0.0082,0.9601,0.0029,0.9311,0.9911,0,0.0,0.0,G63(enum); G79(enum); G111(enum); G191(enum); G225(enum); G254(enum); G306(enum); G497(enum); G505(enum); G518(enum); G526(enum); G645(enum); G649(enum)
15,19,0.8119,0.0044,0.9585,0.003,0.9282,0.9908,1,0.028,0.056,G63(enum); G90(enum); G111(enum); G153(enum); G194(enum); G222(enum); G248(enum); G249(enum); G260(enum); G395(enum); G417(enum); G425(enum); G481(enum); G497(enum); G504(enum); G526(enum); G602(enum); G637(enum); R14
14,13,0.8417,0.0115,0.9575,0.0048,0.9311,0.9854,0,0.0,0.0,G63(enum); G111(enum); G194(enum); G222(enum); G254(enum); G257(enum); G306(enum); G422(enum); G505(enum); G509(enum); G518(enum); G526(enum); G649(enum)
27,14,0.7503,0.0028,0.9526,0.0023,0.9154,0.9928,0,0.0,0.0,G13(enum); G63(enum); G111(enum); G153(enum); G194(enum); G222(enum); G249(enum); G260(enum); G505(enum); G509(enum); G518(enum); G526(enum); G602(enum); G637(enum)
44,14,0.7416,0.0011,0.9483,0.0027,0.9086,0.9917,0,0.0,0.0,G8(enum); G63(enum); G111(enum); G249(enum); G254(enum); G260(enum); G295(enum); G481(enum); G505(enum); G509(enum); G518(enum); G526(enum); G589(enum); G649(enum)
71,12,0.7018,0.0004,0.9428,0.0027,0.8985,0.9916,0,0.0,0.0,G8(enum); G63(enum); G205(enum); G222(enum); G254(enum); G260(enum); G505(enum); G509(enum); G518(enum); G526(enum); G536(enum); G676(enum)
33,16,0.6985,0.0002,0.8523,0.0027,0.7482,0.9899,0,0.0,0.0,G8(enum); G111(enum); G182(enum); G197(enum); G222(enum); G231(enum); G249(enum); G254(enum); G293(enum); G378(enum); G505(enum); G509(enum); G518(enum); G526(enum); G570(enum); G662(enum)
36,16,0.5876,0.0,0.7981,0.0021,0.6679,0.9913,0,0.0,0.0,G8(enum); G149(enum); G182(enum); G191(enum); G212(enum); G222(enum); G249(enum); G254(enum); G260(enum); G379(enum); G505(enum); G509(enum); G518(enum); G526(enum); G570(enum); G662(enum)
51,16,0.7157,0.0004,0.7839,0.0026,0.6494,0.9887,0,0.0,0.0,G8(enum); G205(enum); G212(enum); G222(enum); G249(enum); G254(enum); G260(enum); G300(enum); G367(enum); G505(enum); G509(enum); G518(enum); G526(enum); G570(enum); G602(enum); G662(enum)
8,14,0.674,0.0002,0.7807,0.0025,0.6449,0.989,0,0.0,0.0,G8(enum); G63(enum); G222(enum); G249(enum); G254(enum); G260(enum); G295(enum); G379(enum); G481(enum); G509(enum); G518(enum); G526(enum); G589(enum); G649(enum)
65,18,0.7095,0.0003,0.7721,0.0026,0.6335,0.9883,0,0.0,0.0,G8(enum); G54(enum); G63(enum); G111(enum); G205(enum); G222(enum); G231(enum); G243(enum); G254(enum); G295(enum); G306(enum); G379(enum); G403(enum); G409(enum); G505(enum); G518(enum); G526(enum); G611(enum)
10,12,0.6648,0.0001,0.7647,0.0022,0.6228,0.9903,0,0.0,0.0,G8(enum); G222(enum); G257(enum); G260(enum); G379(enum); G481(enum); G509(enum); G518(enum); G526(enum); G589(enum); G649(enum); G676(enum)
76,12,0.6673,0.0002,0.7642,0.0025,0.6228,0.9885,0,0.0,0.0,G8(enum); G205(enum); G222(enum); G260(enum); G379(enum); G481(enum); G505(enum); G509(enum); G518(enum); G526(enum); G589(enum); G676(enum)
46,14,0.5741,0.0001,0.7432,0.0024,0.5954,0.9886,0,0.0,0.0,G8(enum); G76(enum); G205(enum); G222(enum); G254(enum); G260(enum); G300(enum); G367(enum); G505(enum); G509(enum); G518(enum); G526(enum); G602(enum); G612(enum)
32,15,0.6029,0.0001,0.7275,0.0012,0.5737,0.994,1,0.031,0.056,G8(enum); G63(enum); G90(enum); G111(enum); G191(enum); G205(enum); G222(enum); G306(enum); G321(enum); G379(enum); G505(enum); G509(enum); G518(enum); G649(enum); R6
4,12,0.5376,0.0,0.7063,0.0013,0.548,0.9933,0,0.0,0.0,G8(enum); G13(enum); G205(enum); G222(enum); G254(enum); G260(enum); G379(enum); G505(enum); G509(enum); G518(enum); G526(enum); G649(enum)
0,15,0.5427,0.0,0.7063,0.0013,0.548,0.9933,0,0.0,0.0,G8(enum); G13(enum); G76(enum); G180(enum); G205(enum); G222(enum); G254(enum); G260(enum); G379(enum); G505(enum); G509(enum); G518(enum); G526(enum); G598(enum); G649(enum)
41,12,0.5673,0.0,0.6913,0.0024,0.5318,0.9873,0,0.0,0.0,G8(enum); G63(enum); G111(enum); G222(enum); G257(enum); G260(enum); G306(enum); G379(enum); G481(enum); G509(enum); G518(enum); G649(enum)
5,16,0.6178,0.0001,0.4252,0.0016,0.2712,0.9837,0,0.0,0.0,G8(enum); G13(enum); G54(enum); G63(enum); G111(enum); G153(enum); G205(enum); G222(enum); G254(enum); G260(enum); G295(enum); G379(enum); G505(enum); G518(enum); G526(enum); G637(enum)
