sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
28113,1,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28224,20,22,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28234,2,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28241,1,22,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28263,11,22,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28459,1,29,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28475,8,29,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28475,13,29,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28486,2,29,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28512,11,29,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28515,19,29,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28537,14,29,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
31788,14,2,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31879,6,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31889,11,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31922,22,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31922,5,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
32037,14,31,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32048,5,13,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32107,7,13,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32125,9,13,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32252,9,8,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32261,19,8,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32302,1,11,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32342,15,11,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32344,16,8,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32351,20,11,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32359,2,8,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32381,6,11,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32391,19,11,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32419,22,11,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32550,5,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32592,15,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32600,13,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
34507,6,23,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34512,11,23,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34530,21,23,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34551,5,23,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34573,17,23,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34601,20,23,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34802,4,9,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34854,7,9,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
35516,11,5,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35603,13,5,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35697,17,6,1024,1024,0,0,0,0,0,0,0,0,0,0,35,detection,
35719,15,7,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35725,13,7,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35753,9,7,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35760,18,7,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35882,1,22,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35967,15,28,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35976,20,22,512,512,0,0,0,0,0,0,1,0,0,0,35,detection,
36098,16,24,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36279,1,14,512,512,0,0,0,0,0,0,4,0,0,0,36,detection,
36350,3,14,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36431,4,16,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36476,8,16,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36518,19,15,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36532,21,15,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36553,5,15,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36554,1,29,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36561,12,15,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36571,17,15,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36600,8,29,512,512,0,0,0,0,0,0,1,0,0,0,36,detection,
36606,7,15,1280,1280,0,0,0,0,0,0,0,0,0,0,36,detection,
36609,2,29,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36639,19,29,512,512,0,0,0,0,0,0,1,0,0,0,36,detection,
36640,11,29,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36660,14,29,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36677,5,29,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
37257,6,20,768,768,0,0,0,0,0,0,6,0,0,0,37,detection,
37289,14,31,768,768,0,0,0,0,0,0,0,0,0,0,37,detection,
37295,22,20,768,768,0,0,0,0,0,0,4,0,0,0,37,detection,
37504,9,8,768,768,0,0,0,0,0,0,0,0,0,0,37,detection,
37594,16,8,768,768,0,0,0,0,0,0,1,0,0,0,37,detection,
37602,13,8,768,768,0,0,0,0,0,0,0,0,0,0,37,detection,
37607,2,8,768,768,0,0,0,0,0,0,0,0,0,0,37,detection,
37892,11,19,768,768,0,0,0,0,0,0,0,0,0,0,37,detection,
38512,18,30,1792,1792,0,0,0,0,0,0,0,0,0,0,38,detection,
38568,10,30,1792,1792,0,0,0,0,0,0,0,0,0,0,38,detection,
38609,7,30,1792,1792,0,0,0,0,0,0,0,0,0,0,38,detection,
39061,12,21,1536,1536,0,0,0,0,0,0,0,0,0,0,39,detection,
39569,10,26,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39594,15,26,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39659,21,26,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39689,12,26,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
40128,9,13,998,998,0,0,0,0,0,0,1,0,0,0,40,detection,
40199,17,12,1792,1792,0,0,0,0,0,0,0,0,0,0,40,detection,
40229,8,13,998,998,0,0,0,0,0,0,0,0,0,0,40,detection,
40231,7,13,998,998,0,0,0,0,0,0,2,0,0,0,40,detection,
40507,6,11,768,768,0,0,0,0,0,0,0,0,0,0,40,detection,
40628,9,7,1792,1792,0,0,0,0,0,0,3,0,0,0,40,detection,
40635,18,7,1792,1792,0,0,0,0,0,0,4,0,0,0,40,detection,
40698,17,6,1024,1024,0,0,0,0,0,0,0,0,0,0,40,detection,
41095,15,5,1024,1024,0,0,0,0,0,0,0,0,0,0,41,detection,
41100,20,5,1024,1024,0,0,0,0,0,0,0,0,0,0,41,detection,
41140,11,5,1024,1024,0,0,0,0,0,0,3,0,0,0,41,detection,
43317,10,18,2304,2304,0,0,0,0,0,0,0,0,0,0,43,detection,
43439,12,17,1280,1280,0,0,0,0,0,0,0,0,0,0,43,detection,
43472,15,17,1280,1280,0,0,0,0,0,0,0,0,0,0,43,detection,
44054,4,9,1024,1024,0,0,0,0,0,0,7,0,0,0,44,detection,
44107,7,9,1024,1024,0,0,0,0,0,0,6,0,0,0,44,detection,
44555,5,28,1280,1280,0,0,0,0,0,0,0,0,0,0,44,detection,
44602,8,16,1305,1305,0,0,0,0,0,0,0,0,0,0,44,detection,
44813,12,15,1231,1231,0,0,0,0,0,0,2,0,0,0,44,detection,
44890,19,15,1231,1231,0,0,0,0,0,0,0,0,0,0,44,detection,
44906,21,15,1231,1231,0,0,0,0,0,0,0,0,0,0,44,detection,
44926,5,15,1231,1231,0,0,0,0,0,0,1,0,0,0,44,detection,
45206,1,3,1792,1792,0,0,0,0,0,0,0,0,0,0,45,detection,
45260,18,26,1792,1792,0,0,0,0,0,0,0,0,0,0,45,detection,
45281,21,26,1792,1792,0,0,0,0,0,0,0,0,0,0,45,detection,
45316,12,26,1792,1792,0,0,0,0,0,0,1,0,0,0,45,detection,
45343,15,26,1792,1792,0,0,0,0,0,0,0,0,0,0,45,detection,
45345,16,24,1024,1024,0,0,0,0,0,0,4,0,0,0,45,detection,
45973,16,4,1792,1792,0,0,0,0,0,0,0,0,0,0,45,detection,
46757,1,22,527,527,0,0,0,0,0,0,0,0,0,0,46,detection,
46847,15,12,1792,1792,0,0,0,0,0,0,0,0,0,0,46,detection,
46851,20,22,527,527,0,0,0,0,0,0,1,0,0,0,46,detection,
46909,21,12,1792,1792,0,0,0,0,0,0,0,0,0,0,46,detection,
46973,15,5,1024,1024,0,0,0,0,0,0,0,0,0,0,46,detection,
46976,20,5,1024,1024,0,0,0,0,0,0,0,0,0,0,46,detection,
47016,19,5,1024,1024,0,0,0,0,0,0,0,0,0,0,47,detection,
47062,12,21,1536,1536,0,0,0,0,0,0,1,0,0,0,47,detection,
47077,17,21,1536,1536,0,0,0,0,0,0,0,0,0,0,47,detection,
47283,21,23,1280,1280,0,0,0,0,0,0,9,0,0,0,47,detection,
47326,17,23,1280,1280,0,0,0,0,0,0,9,0,0,0,47,detection,
47352,20,23,1280,1280,0,0,0,0,0,0,8,0,0,0,47,detection,
47379,9,7,1536,1536,0,0,0,0,0,0,7,0,0,0,47,detection,
47381,6,23,1280,1280,0,0,0,0,0,0,8,0,0,0,47,detection,
47387,18,7,1536,1536,0,0,0,0,0,0,10,0,0,0,47,detection,
50212,1,3,768,768,0,0,0,0,0,0,11,0,0,0,50,detection,
50288,14,3,768,768,0,0,0,0,0,0,0,0,0,0,50,detection,
51261,11,6,1024,1024,0,0,0,0,0,0,0,0,0,0,51,detection,
51316,10,18,2048,2048,0,0,0,0,0,0,4,0,0,0,51,detection,
51324,17,6,1024,1024,0,0,0,0,0,0,3,0,0,0,51,detection,
51350,20,6,1024,1024,0,0,0,0,0,0,0,0,0,0,51,detection,
51356,7,18,2048,2048,0,0,0,0,0,0,0,0,0,0,51,detection,
51762,18,26,1792,1792,0,0,0,0,0,0,3,0,0,0,51,detection,
51784,21,26,1792,1792,0,0,0,0,0,0,3,0,0,0,51,detection,
51813,12,26,1792,1792,0,0,0,0,0,0,4,0,0,0,51,detection,
51817,10,26,1792,1792,0,0,0,0,0,0,3,0,0,0,51,detection,
51860,7,26,1792,1792,0,0,0,0,0,0,0,0,0,0,51,detection,
52054,4,25,1536,1536,0,0,0,0,0,0,0,0,0,0,52,detection,
53041,1,29,512,512,0,0,0,0,0,0,0,0,0,0,53,detection,
53109,2,29,512,512,0,0,0,0,0,0,0,0,0,0,53,detection,
53141,11,29,512,512,0,0,0,0,0,0,0,0,0,0,53,detection,
53160,14,29,512,512,0,0,0,0,0,0,0,0,0,0,53,detection,
53202,1,14,512,512,0,0,0,0,0,0,5,0,0,0,53,detection,
53235,2,14,512,512,0,0,0,0,0,0,6,0,0,0,53,detection,
53357,7,15,1402,1402,0,0,0,0,0,0,2,0,0,0,53,detection,
53390,19,15,1402,1402,0,0,0,0,0,0,0,0,0,0,53,detection,
53407,21,15,1402,1402,0,0,0,0,0,0,0,0,0,0,53,detection,
53426,5,15,1402,1402,0,0,0,0,0,0,1,0,0,0,53,detection,
53450,17,15,1402,1402,0,0,0,0,0,0,0,0,0,0,53,detection,
53504,9,4,1536,1536,0,0,0,0,0,0,0,0,0,0,53,detection,
53879,6,20,791,791,0,0,0,0,0,0,7,0,0,0,53,detection,
53889,11,20,791,791,0,0,0,0,0,0,4,0,0,0,53,detection,
53924,5,20,791,791,0,0,0,0,0,0,7,0,0,0,53,detection,
53975,8,13,975,975,0,0,0,0,0,0,0,0,0,0,53,detection,
53980,7,13,975,975,0,0,0,0,0,0,3,0,0,0,53,detection,
54005,9,13,975,975,0,0,0,0,0,0,1,0,0,0,54,detection,
54016,19,13,975,975,0,0,0,0,0,0,0,0,0,0,54,detection,
54061,5,13,975,975,0,0,0,0,0,0,1,0,0,0,54,detection,
54096,16,8,935,935,0,0,0,0,0,0,3,0,0,0,54,detection,
54102,13,8,935,935,0,0,0,0,0,0,2,0,0,0,54,detection,
54109,2,8,935,935,0,0,0,0,0,0,3,0,0,0,54,detection,
54126,9,8,935,935,0,0,0,0,0,0,2,0,0,0,54,detection,
54140,19,8,935,935,0,0,0,0,0,0,2,0,0,0,54,detection,
54159,21,12,1536,1536,0,0,0,0,0,0,4,0,0,0,54,detection,
54222,15,12,1536,1536,0,0,0,0,0,0,4,0,0,0,54,detection,
54427,5,19,844,844,0,0,0,0,0,0,3,0,0,0,54,detection,
54469,15,19,844,844,0,0,0,0,0,0,1,0,0,0,54,detection,
54476,13,19,844,844,0,0,0,0,0,0,1,0,0,0,54,detection,
54478,8,19,844,844,0,0,0,0,0,0,0,0,0,0,54,detection,
54601,8,9,1260,1260,0,0,0,0,0,0,0,0,0,0,54,detection,
54603,13,9,1260,1260,0,0,0,0,0,0,0,0,0,0,54,detection,
54610,7,9,1260,1260,0,0,0,0,0,0,6,0,0,0,54,detection,
54649,19,9,1260,1260,0,0,0,0,0,0,0,0,0,0,54,detection,
54681,4,9,1260,1260,0,0,0,0,0,0,6,0,0,0,54,detection,
55128,9,7,1516,1516,0,0,0,0,0,0,10,0,0,0,55,detection,
55135,18,7,1516,1516,0,0,0,0,0,0,12,0,0,0,55,detection,
56734,2,31,870,870,0,0,0,0,0,0,0,0,0,0,56,detection,
56909,1,11,802,802,0,0,0,0,0,0,0,0,0,0,56,detection,
56920,22,11,802,802,0,0,0,0,0,0,0,0,0,0,56,detection,
56926,5,11,802,802,0,0,0,0,0,0,0,0,0,0,56,detection,
56940,10,30,2028,2028,0,0,0,0,0,0,4,0,0,0,56,detection,
56970,15,11,802,802,0,0,0,0,0,0,1,0,0,0,56,detection,
56977,20,11,802,802,0,0,0,0,0,0,0,0,0,0,56,detection,
56985,7,30,2028,2028,0,0,0,0,0,0,4,0,0,0,56,detection,
57006,6,11,802,802,0,0,0,0,0,0,1,0,0,0,57,detection,
57009,18,30,2028,2028,0,0,0,0,0,0,4,0,0,0,57,detection,
57312,12,21,1536,1536,0,0,0,0,0,0,1,0,0,0,57,detection,
57326,17,21,1536,1536,0,0,0,0,0,0,0,0,0,0,57,detection,
58388,11,6,1069,1069,0,0,0,0,0,0,0,0,0,0,58,detection,
58450,17,6,1069,1069,0,0,0,0,0,0,3,0,0,0,58,detection,
58476,20,6,1069,1069,0,0,0,0,0,0,0,0,0,0,58,detection,
58717,15,26,1772,1772,0,0,0,0,0,0,7,0,0,0,58,detection,
58734,7,26,1772,1772,0,0,0,0,0,0,8,0,0,0,58,detection,
58762,18,26,1772,1772,0,0,0,0,0,0,11,0,0,0,58,detection,
58784,21,26,1772,1772,0,0,0,0,0,0,10,0,0,0,58,detection,
58814,12,26,1772,1772,0,0,0,0,0,0,11,0,0,0,58,detection,
58817,10,26,1772,1772,0,0,0,0,0,0,11,0,0,0,58,detection,
59204,17,27,1047,1047,0,0,0,0,0,0,0,0,0,0,59,detection,
59227,20,27,1047,1047,0,0,0,0,0,0,0,0,0,0,59,detection,
59257,6,27,1047,1047,0,0,0,0,0,0,0,0,0,0,59,detection,
59284,21,27,1047,1047,0,0,0,0,0,0,0,0,0,0,59,detection,
59345,1,3,512,512,0,0,0,0,0,0,21,0,0,0,59,detection,
59412,14,3,512,512,0,0,0,0,0,0,4,0,0,0,59,detection,
60034,21,17,1414,1414,0,0,0,0,0,0,0,0,0,0,60,detection,
60066,12,17,1414,1414,0,0,0,0,0,0,2,0,0,0,60,detection,
60353,13,28,1312,1312,0,0,0,0,0,0,0,0,0,0,60,detection,
60360,7,28,1312,1312,0,0,0,0,0,0,0,0,0,0,60,detection,
60379,9,28,1312,1312,0,0,0,0,0,0,0,0,0,0,60,detection,
60427,5,28,1312,1312,0,0,0,0,0,0,0,0,0,0,60,detection,
60469,15,28,1312,1312,0,0,0,0,0,0,0,0,0,0,60,detection,
60477,8,16,1464,1464,0,0,0,0,0,0,0,0,0,0,60,detection,
61180,4,24,1216,1216,0,0,0,0,0,0,0,0,0,0,61,detection,
61221,16,24,1216,1216,0,0,0,0,0,0,4,0,0,0,61,detection,
61227,8,24,1216,1216,0,0,0,0,0,0,0,0,0,0,61,detection,
61231,13,24,1216,1216,0,0,0,0,0,0,0,0,0,0,61,detection,
61269,19,24,1216,1216,0,0,0,0,0,0,0,0,0,0,61,detection,
61593,15,5,1024,1024,0,0,0,0,0,0,0,0,0,0,61,detection,
61600,20,5,1024,1024,0,0,0,0,0,0,0,0,0,0,61,detection,
61639,11,5,1024,1024,0,0,0,0,0,0,3,0,0,0,61,detection,
61644,19,5,1024,1024,0,0,0,0,0,0,0,0,0,0,61,detection,
63318,10,18,2360,2360,0,0,0,0,0,0,3,0,0,0,63,detection,
64262,18,10,2028,2028,0,0,0,0,0,0,0,0,0,0,64,detection,
64380,9,25,1797,1797,0,0,0,0,0,0,0,0,0,0,64,detection,
64430,4,25,1797,1797,0,0,0,0,0,0,0,0,0,0,64,detection,
64610,7,30,1772,1772,0,0,0,0,0,0,8,0,0,0,64,detection,
64631,9,30,1772,1772,0,0,0,0,0,0,0,0,0,0,64,detection,
64638,18,30,1772,1772,0,0,0,0,0,0,8,0,0,0,64,detection,
64693,10,30,1772,1772,0,0,0,0,0,0,8,0,0,0,64,detection,
66158,21,26,1772,1772,0,0,0,0,0,0,11,0,0,0,66,detection,
66191,12,26,1772,1772,0,0,0,0,0,0,12,0,0,0,66,detection,
66218,15,26,1772,1772,0,0,0,0,0,0,8,0,0,0,66,detection,
66231,7,26,1772,1772,0,0,0,0,0,0,9,0,0,0,66,detection,
66263,18,26,1772,1772,0,0,0,0,0,0,12,0,0,0,66,detection,
66344,15,7,1552,1552,0,0,0,0,0,0,6,0,0,0,66,detection,
66345,16,4,1536,1536,0,0,0,0,0,0,4,0,0,0,66,detection,
66385,18,7,1552,1552,0,0,0,0,0,0,13,0,0,0,66,detection,
66600,20,23,1280,1280,0,0,0,0,0,0,9,0,0,0,66,detection,
66633,6,23,1280,1280,0,0,0,0,0,0,10,0,0,0,66,detection,
66639,11,23,1280,1280,0,0,0,0,0,0,8,0,0,0,66,detection,
66660,21,23,1280,1280,0,0,0,0,0,0,10,0,0,0,66,detection,
66678,5,23,1280,1280,0,0,0,0,0,0,9,0,0,0,66,detection,
66698,17,23,1280,1280,0,0,0,0,0,0,10,0,0,0,66,detection,
70577,17,12,1670,1670,0,0,0,0,0,0,8,0,0,0,70,detection,
73259,1,3,512,512,0,0,0,0,0,0,27,0,0,0,73,detection,
73288,14,3,512,512,0,0,0,0,0,0,5,0,0,0,73,detection,
74139,1,14,512,512,0,0,0,0,0,0,4,0,0,0,74,detection,
74223,3,14,512,512,0,0,0,0,0,0,2,0,0,0,74,detection,
74233,2,14,512,512,0,0,0,0,0,0,7,0,0,0,74,detection,
74294,22,20,785,785,0,0,0,0,0,0,5,0,0,0,74,detection,
74301,5,20,785,785,0,0,0,0,0,0,7,0,0,0,74,detection,
74380,6,20,785,785,0,0,0,0,0,0,7,0,0,0,74,detection,
74479,20,6,1064,1064,0,0,0,0,0,0,0,0,0,0,74,detection,
74513,11,6,1064,1064,0,0,0,0,0,0,0,0,0,0,74,detection,
75927,5,19,844,844,0,0,0,0,0,0,3,0,0,0,75,detection,
75969,15,19,844,844,0,0,0,0,0,0,1,0,0,0,75,detection,
75977,13,19,844,844,0,0,0,0,0,0,1,0,0,0,75,detection,
75977,8,19,844,844,0,0,0,0,0,0,0,0,0,0,75,detection,
76010,9,19,844,844,0,0,0,0,0,0,0,0,0,0,76,detection,
76016,11,19,844,844,0,0,0,0,0,0,0,0,0,0,76,detection,
76218,15,26,1808,1808,0,0,0,0,0,0,9,0,0,0,76,detection,
76263,18,26,1808,1808,0,0,0,0,0,0,12,0,0,0,76,detection,
76286,21,26,1808,1808,0,0,0,0,0,0,12,0,0,0,76,detection,
76315,12,26,1808,1808,0,0,0,0,0,0,13,0,0,0,76,detection,
76318,10,26,1808,1808,0,0,0,0,0,0,12,0,0,0,76,detection,
76598,16,8,874,874,0,0,0,0,0,0,3,0,0,0,76,detection,
76601,13,8,874,874,0,0,0,0,0,0,1,0,0,0,76,detection,
76608,2,8,874,874,0,0,0,0,0,0,3,0,0,0,76,detection,
76631,9,8,874,874,0,0,0,0,0,0,1,0,0,0,76,detection,
76639,19,8,874,874,0,0,0,0,0,0,1,0,0,0,76,detection,
76865,1,11,795,795,0,0,0,0,0,0,0,0,0,0,76,detection,
76881,6,11,795,795,0,0,0,0,0,0,1,0,0,0,76,detection,
76919,22,11,795,795,0,0,0,0,0,0,0,0,0,0,76,detection,
76928,5,11,795,795,0,0,0,0,0,0,0,0,0,0,76,detection,
76976,20,11,795,795,0,0,0,0,0,0,0,0,0,0,76,detection,
76981,15,11,795,795,0,0,0,0,0,0,1,0,0,0,76,detection,
77261,18,30,1853,1853,0,0,0,0,0,0,8,0,0,0,77,detection,
77316,10,30,1853,1853,0,0,0,0,0,0,8,0,0,0,77,detection,
77357,7,30,1853,1853,0,0,0,0,0,0,8,0,0,0,77,detection,
79437,1,22,512,512,0,0,0,0,0,0,0,0,0,0,79,detection,
79476,20,22,512,512,0,0,0,0,0,0,1,0,0,0,79,detection,
79515,11,22,512,512,0,0,0,0,0,0,1,0,0,0,79,detection,
80312,1,29,512,512,0,0,0,0,0,0,0,0,0,0,80,detection,
80351,8,29,512,512,0,0,0,0,0,0,1,0,0,0,80,detection,
80351,13,29,512,512,0,0,0,0,0,0,1,0,0,0,80,detection,
80358,2,29,512,512,0,0,0,0,0,0,1,0,0,0,80,detection,
80390,19,29,512,512,0,0,0,0,0,0,1,0,0,0,80,detection,
80390,11,29,512,512,0,0,0,0,0,0,0,0,0,0,80,detection,
80414,14,29,512,512,0,0,0,0,0,0,0,0,0,0,80,detection,
80426,5,29,512,512,0,0,0,0,0,0,1,0,0,0,80,detection,
