sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
25034,1,23,768,768,0,0,0,0,0,0,0,0,0,0,25,detection,
25089,3,23,768,768,0,0,0,0,0,0,0,0,0,0,25,detection,
25119,16,23,768,768,0,0,0,0,0,0,0,0,0,0,25,detection,
25153,17,23,768,768,0,0,0,0,0,0,0,0,0,0,25,detection,
26091,1,7,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26155,17,6,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26197,11,6,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26215,3,6,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26248,19,6,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26266,1,9,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26305,15,9,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26351,1,22,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26370,14,22,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26372,19,20,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26380,18,22,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26498,21,15,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26618,10,5,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26634,7,5,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26678,15,5,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26791,1,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26845,20,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26858,6,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26866,22,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26871,10,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26872,19,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26880,5,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
26906,17,28,512,512,0,0,0,0,0,0,0,0,0,0,26,detection,
27056,15,24,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27074,1,24,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27094,20,24,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27120,10,24,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27124,21,24,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27133,5,24,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
