base_id,n_rules,f1_train,fpr_train,f1_test,fpr_test,recall_test,precision_test,expert_rules_included,jaccard_vs_expert,expert_coverage,rules
17,12,0.9699,0.007,0.966,0.0085,0.9735,0.9586,1,0.034,0.056,G11(enum); G94(enum); G95(enum); G147(enum); G168(enum); G178(enum); G295(enum); G336(enum); G342(enum); G390(enum); G428(enum); R12
32,11,0.9691,0.0069,0.9657,0.0085,0.9729,0.9586,1,0.036,0.056,G11(enum); G33(enum); G99(enum); G166(enum); G225(enum); G252(enum); G295(enum); G339(enum); G342(enum); G447(enum); R6
77,10,0.9635,0.0021,0.9652,0.0019,0.9412,0.9903,1,0.037,0.056,G11(enum); G104(enum); G166(enum); G223(enum); G291(enum); G340(enum); G342(enum); G390(enum); G432(enum); R6
91,6,0.9675,0.0067,0.9651,0.0084,0.9712,0.959,1,0.043,0.056,G11(enum); G93(enum); G169(enum); G170(enum); G295(enum); R7
69,10,0.9677,0.0066,0.9648,0.0084,0.9706,0.959,0,0.0,0.0,G11(enum); G93(enum); G178(enum); G295(enum); G336(enum); G338(enum); G342(enum); G426(enum); G428(enum); G440(enum)
48,4,0.9617,0.0047,0.9647,0.0044,0.9522,0.9775,0,0.0,0.0,G74(enum); G128(enum); G168(enum); G169(enum)
119,12,0.9685,0.0069,0.9645,0.0085,0.9706,0.9585,0,0.0,0.0,G11(enum); G33(enum); G94(enum); G168(enum); G174(enum); G178(enum); G223(enum); G295(enum); G325(wm); G336(enum); G342(enum); G428(enum)
78,5,0.9614,0.0046,0.9644,0.0044,0.9516,0.9775,1,0.045,0.056,G55(enum); G74(enum); G128(enum); G169(enum); R13
76,6,0.9582,0.0033,0.9644,0.0028,0.9441,0.9856,1,0.043,0.056,G95(enum); G128(enum); G172(enum); G249(enum); G342(enum); R6
102,8,0.9601,0.0029,0.964,0.0023,0.9412,0.9879,1,0.04,0.056,G11(enum); G163(enum); G166(enum); G169(enum); G174(enum); G223(enum); G383(enum); R7
65,11,0.9677,0.0057,0.964,0.0074,0.9649,0.9632,1,0.036,0.056,G11(enum); G30(enum); G33(enum); G216(enum); G223(enum); G295(enum); G335(enum); G336(enum); G342(enum); G428(enum); R8
22,6,0.9618,0.0047,0.9638,0.0046,0.9516,0.9764,1,0.043,0.056,G55(enum); G74(enum); G88(enum); G128(enum); G169(enum); R13
8,2,0.9671,0.009,0.9634,0.0108,0.9793,0.9481,1,0.053,0.056,G298(enum); R6
89,8,0.9667,0.0059,0.9629,0.0078,0.9643,0.9615,0,0.0,0.0,G11(enum); G33(enum); G166(enum); G194(enum); G215(enum); G252(enum); G295(enum); G342(enum)
101,12,0.9578,0.0021,0.9626,0.0015,0.9349,0.9921,1,0.034,0.056,G11(enum); G33(enum); G95(enum); G128(enum); G166(enum); G204(enum); G329(enum); G336(enum); G342(enum); G428(enum); G447(enum); R6
21,6,0.9654,0.0064,0.9623,0.008,0.9643,0.9604,1,0.043,0.056,G27(enum); G169(enum); G295(enum); G337(enum); G342(enum); R7
0,1,0.9664,0.0097,0.9621,0.0116,0.9804,0.9445,0,0.0,0.0,G74(enum)
87,3,0.9579,0.0076,0.962,0.0079,0.9631,0.9609,1,0.05,0.056,G98(enum); G168(enum); R7
85,7,0.9549,0.0025,0.9612,0.0021,0.9349,0.989,0,0.0,0.0,G128(enum); G163(enum); G169(enum); G174(enum); G216(enum); G223(enum); G352(enum)
68,5,0.9637,0.0063,0.9611,0.0079,0.9614,0.9609,1,0.045,0.056,G11(enum); G68(enum); G170(enum); G295(enum); R7
96,16,0.9605,0.0019,0.9605,0.0019,0.9326,0.9902,0,0.0,0.0,G11(enum); G12(enum); G163(enum); G168(enum); G169(enum); G173(enum); G223(enum); G228(enum); G291(enum); G323(enum); G335(enum); G340(enum); G342(enum); G375(enum); G390(enum); G432(enum)
79,2,0.9597,0.0083,0.9602,0.0094,0.9666,0.954,1,0.053,0.056,G342(enum); R6
41,17,0.9595,0.0016,0.9595,0.0015,0.9291,0.992,0,0.0,0.0,G11(enum); G12(enum); G33(enum); G95(enum); G128(enum); G163(enum); G169(enum); G172(enum); G173(enum); G174(enum); G223(enum); G227(enum); G232(enum); G291(enum); G336(enum); G340(enum); G342(enum)
116,6,0.9537,0.0031,0.9594,0.0023,0.9326,0.9878,1,0.043,0.056,G14(enum); G128(enum); G169(enum); G342(enum); G393(enum); R6
67,6,0.9623,0.0059,0.959,0.0078,0.9568,0.9612,0,0.0,0.0,G11(enum); G33(enum); G194(enum); G215(enum); G252(enum); G295(enum)
29,2,0.9543,0.0075,0.9581,0.0078,0.9551,0.9612,1,0.053,0.056,G163(enum); R7
86,6,0.9518,0.0028,0.9581,0.0022,0.9297,0.9884,1,0.043,0.056,G11(enum); G163(enum); G169(enum); G194(enum); G356(enum); R7
115,9,0.952,0.0017,0.958,0.0014,0.9257,0.9926,1,0.038,0.056,G11(enum); G33(enum); G128(enum); G223(enum); G336(enum); G340(enum); G342(enum); G432(enum); R6
43,3,0.9571,0.0063,0.956,0.0079,0.9516,0.9605,1,0.05,0.056,G11(enum); G295(enum); R7
28,13,0.9552,0.0016,0.9559,0.0019,0.924,0.9901,0,0.0,0.0,G11(enum); G12(enum); G39(enum); G95(enum); G102(enum); G128(enum); G163(enum); G169(enum); G172(enum); G190(enum); G291(enum); G342(enum); G417(enum)
107,11,0.9518,0.0014,0.9549,0.0014,0.9199,0.9925,0,0.0,0.0,G11(enum); G12(enum); G95(enum); G102(enum); G128(enum); G163(enum); G169(enum); G172(enum); G190(enum); G342(enum); G383(enum)
105,5,0.9513,0.003,0.9532,0.0024,0.9217,0.987,0,0.0,0.0,G178(enum); G294(enum); G338(enum); G342(enum); G426(enum)
13,1,0.9508,0.0083,0.9521,0.0094,0.951,0.9532,1,0.056,0.056,R6
66,8,0.9485,0.0023,0.9512,0.0019,0.9153,0.99,0,0.0,0.0,G128(enum); G169(enum); G174(enum); G216(enum); G249(enum); G291(enum); G335(enum); G337(enum)
94,5,0.9449,0.002,0.9505,0.0015,0.9124,0.9919,1,0.045,0.056,G11(enum); G223(enum); G291(enum); G390(enum); R6
62,20,0.9513,0.0013,0.9504,0.0013,0.9113,0.9931,0,0.0,0.0,G11(enum); G30(enum); G31(enum); G95(enum); G102(enum); G163(enum); G169(enum); G172(enum); G173(enum); G174(enum); G190(enum); G201(enum); G280(enum); G291(enum); G312(enum); G323(enum); G337(enum); G340(enum); G342(enum); G356(enum)
50,2,0.9568,0.008,0.9503,0.0104,0.9522,0.9484,0,0.0,0.0,G27(enum); G74(enum)
61,8,0.945,0.0019,0.9502,0.0015,0.9119,0.9919,1,0.04,0.056,G11(enum); G37(enum); G128(enum); G223(enum); G354(enum); G391(enum); G420(enum); R6
75,2,0.9563,0.0078,0.9496,0.0102,0.9499,0.9493,0,0.0,0.0,G11(enum); G74(enum)
103,5,0.9461,0.0025,0.949,0.002,0.9119,0.9894,1,0.045,0.056,G11(enum); G33(enum); G194(enum); G215(enum); R6
81,4,0.9411,0.0027,0.9478,0.0022,0.9107,0.9881,1,0.048,0.056,G11(enum); G163(enum); G354(enum); R7
60,11,0.9435,0.0012,0.9457,0.0014,0.9032,0.9924,0,0.0,0.0,G11(enum); G33(enum); G37(enum); G128(enum); G163(enum); G166(enum); G223(enum); G232(enum); G336(enum); G340(enum); G342(enum)
114,7,0.9427,0.0013,0.9453,0.0009,0.9003,0.9949,0,0.0,0.0,G11(enum); G33(enum); G95(enum); G172(enum); G178(enum); G336(enum); G342(enum)
3,28,0.9457,0.0012,0.9453,0.001,0.9009,0.9943,0,0.0,0.0,G6(enum); G12(enum); G14(enum); G30(enum); G33(enum); G51(enum); G95(enum); G101(enum); G102(enum); G128(enum); G163(enum); G169(enum); G172(enum); G173(enum); G174(enum); G216(enum); G223(enum); G280(enum); G291(enum); G333(wm); G335(enum); G336(enum); G340(enum); G356(enum); G360(enum); G395(enum); G446(enum); G461(wm)
38,12,0.9462,0.0013,0.9441,0.0014,0.9003,0.9924,0,0.0,0.0,G11(enum); G14(enum); G31(enum); G33(enum); G43(enum); G174(enum); G223(enum); G291(enum); G294(enum); G340(enum); G342(enum); G432(enum)
118,10,0.9428,0.0012,0.9435,0.0014,0.8992,0.9924,0,0.0,0.0,G11(enum); G33(enum); G37(enum); G128(enum); G163(enum); G172(enum); G223(enum); G232(enum); G336(enum); G342(enum)
98,3,0.9381,0.0017,0.9425,0.0012,0.8963,0.9936,0,0.0,0.0,G169(enum); G216(enum); G342(enum)
12,27,0.9437,0.0009,0.9421,0.0009,0.8946,0.9949,0,0.0,0.0,G6(enum); G12(enum); G14(enum); G30(enum); G33(enum); G95(enum); G101(enum); G102(enum); G128(enum); G163(enum); G169(enum); G172(enum); G173(enum); G174(enum); G216(enum); G223(enum); G280(enum); G291(enum); G333(wm); G335(enum); G336(enum); G340(enum); G356(enum); G360(enum); G395(enum); G446(enum); G461(wm)
117,22,0.9398,0.0008,0.9411,0.0008,0.8923,0.9955,0,0.0,0.0,G11(enum); G12(enum); G14(enum); G30(enum); G33(enum); G67(enum); G95(enum); G103(enum); G124(enum); G163(enum); G169(enum); G172(enum); G173(enum); G174(enum); G204(enum); G227(enum); G291(enum); G335(enum); G336(enum); G340(enum); G356(enum); G360(enum)
40,22,0.9391,0.0006,0.9409,0.0003,0.89,0.9981,0,0.0,0.0,G11(enum); G12(enum); G30(enum); G31(enum); G95(enum); G102(enum); G124(enum); G141(enum); G163(enum); G169(enum); G172(enum); G173(enum); G174(enum); G190(enum); G201(enum); G226(enum); G280(enum); G291(enum); G336(enum); G340(enum); G342(enum); G430(enum)
97,11,0.9399,0.001,0.9401,0.0009,0.8911,0.9949,0,0.0,0.0,G11(enum); G12(enum); G39(enum); G95(enum); G102(enum); G128(enum); G166(enum); G223(enum); G291(enum); G342(enum); G432(enum)
83,10,0.938,0.0011,0.9398,0.0008,0.89,0.9955,0,0.0,0.0,G11(enum); G12(enum); G39(enum); G95(enum); G128(enum); G166(enum); G194(enum); G291(enum); G342(enum); G417(enum)
6,25,0.941,0.0009,0.9398,0.0009,0.8906,0.9949,0,0.0,0.0,G6(enum); G12(enum); G30(enum); G33(enum); G89(enum); G95(enum); G101(enum); G102(enum); G128(enum); G150(enum); G163(enum); G169(enum); G173(enum); G174(enum); G216(enum); G223(enum); G280(enum); G291(enum); G333(wm); G336(enum); G340(enum); G342(enum); G395(enum); G446(enum); G461(wm)
58,18,0.9349,0.0007,0.9375,0.0008,0.8859,0.9955,0,0.0,0.0,G6(enum); G11(enum); G92(enum); G95(enum); G101(enum); G102(enum); G111(enum); G168(enum); G169(enum); G173(enum); G174(enum); G201(enum); G223(enum); G226(enum); G336(enum); G342(enum); G395(enum); G452(enum)
37,21,0.9366,0.0008,0.9375,0.0007,0.8854,0.9961,2,0.054,0.111,G6(enum); G11(enum); G12(enum); G14(enum); G33(enum); G95(enum); G101(enum); G102(enum); G163(enum); G169(enum); G174(enum); G223(enum); G335(enum); G336(enum); G342(enum); G356(enum); G395(enum); G446(enum); G461(wm); R7; R16
112,17,0.9341,0.0007,0.9368,0.0005,0.8831,0.9974,0,0.0,0.0,G11(enum); G12(enum); G30(enum); G33(enum); G67(enum); G95(enum); G124(enum); G163(enum); G169(enum); G173(enum); G174(enum); G204(enum); G227(enum); G291(enum); G336(enum); G340(enum); G342(enum)
44,19,0.936,0.0006,0.9368,0.0007,0.8842,0.9961,1,0.028,0.056,G6(enum); G12(enum); G14(enum); G38(enum); G95(enum); G102(enum); G128(enum); G169(enum); G172(enum); G174(enum); G216(enum); G271(enum); G291(enum); G336(enum); G337(enum); G342(enum); G356(enum); G446(enum); R16
93,16,0.9325,0.0005,0.9354,0.0003,0.8802,0.998,0,0.0,0.0,G11(enum); G12(enum); G30(enum); G95(enum); G124(enum); G163(enum); G169(enum); G173(enum); G174(enum); G190(enum); G204(enum); G291(enum); G332(wm); G340(enum); G342(enum); G430(enum)
36,13,0.9324,0.0007,0.9352,0.0007,0.8813,0.9961,0,0.0,0.0,G6(enum); G33(enum); G95(enum); G101(enum); G163(enum); G166(enum); G169(enum); G216(enum); G223(enum); G336(enum); G360(enum); G446(enum); G461(wm)
59,16,0.9222,0.0002,0.9284,0.0001,0.8669,0.9993,0,0.0,0.0,G6(enum); G11(enum); G101(enum); G102(enum); G169(enum); G173(enum); G174(enum); G201(enum); G223(enum); G226(enum); G331(enum); G336(enum); G341(enum); G342(enum); G395(enum); G438(enum)
84,4,0.9245,0.0015,0.9255,0.0012,0.8664,0.9934,0,0.0,0.0,G169(enum); G190(enum); G342(enum); G390(enum)
35,8,0.9229,0.0005,0.9253,0.0006,0.8635,0.9967,0,0.0,0.0,G11(enum); G33(enum); G104(enum); G166(enum); G223(enum); G340(enum); G342(enum); G432(enum)
92,6,0.9272,0.0009,0.9251,0.0009,0.8646,0.9947,0,0.0,0.0,G11(enum); G33(enum); G86(enum); G166(enum); G223(enum); G336(enum)
57,15,0.9193,0.0004,0.9248,0.0002,0.8612,0.9987,0,0.0,0.0,G11(enum); G87(enum); G95(enum); G103(enum); G120(enum); G128(enum); G163(enum); G166(enum); G172(enum); G194(enum); G280(enum); G291(enum); G342(enum); G352(enum); G417(enum)
24,2,0.9154,0.0031,0.9222,0.0027,0.8669,0.9849,0,0.0,0.0,G216(enum); G249(enum)
99,6,0.9163,0.0003,0.9205,0.0002,0.8537,0.9987,0,0.0,0.0,G11(enum); G39(enum); G166(enum); G188(enum); G190(enum); G342(enum)
104,6,0.909,0.0003,0.9158,0.0002,0.8456,0.9986,0,0.0,0.0,G11(enum); G33(enum); G153(enum); G194(enum); G334(enum); G342(enum)
88,5,0.913,0.0004,0.9141,0.0002,0.8427,0.9986,0,0.0,0.0,G169(enum); G174(enum); G223(enum); G342(enum); G352(enum)
111,1,0.9008,0.0019,0.9102,0.0013,0.8404,0.9925,1,0.056,0.056,R7
113,10,0.9034,0.0002,0.9075,0.0001,0.8312,0.9993,0,0.0,0.0,G11(enum); G23(enum); G33(enum); G128(enum); G168(enum); G188(enum); G224(enum); G336(enum); G340(enum); G342(enum)
95,8,0.8987,0.0002,0.9034,0.0001,0.8243,0.9993,0,0.0,0.0,G11(enum); G23(enum); G107(enum); G168(enum); G188(enum); G224(enum); G338(enum); G354(enum)
42,5,0.8966,0.0003,0.9028,0.0002,0.8237,0.9986,0,0.0,0.0,G11(enum); G33(enum); G99(enum); G225(enum); G339(enum)
90,2,0.8943,0.0004,0.8986,0.0002,0.8168,0.9986,0,0.0,0.0,G166(enum); G223(enum)
71,9,0.8842,0.0001,0.8907,0.0,0.803,1.0,0,0.0,0.0,G11(enum); G27(enum); G134(enum); G190(enum); G224(enum); G291(enum); G342(enum); G390(enum); G447(enum)
73,7,0.8767,0.0002,0.8812,0.0001,0.788,0.9993,1,0.042,0.056,G6(enum); G11(enum); G168(enum); G229(enum); G342(enum); G446(enum); R7
47,3,0.8659,0.0003,0.8718,0.0002,0.7736,0.9985,0,0.0,0.0,G11(enum); G33(enum); G223(enum)
39,1,0.8442,0.0004,0.8573,0.0002,0.7512,0.9985,0,0.0,0.0,G223(enum)
55,8,0.8484,0.0001,0.8531,0.0001,0.7442,0.9992,0,0.0,0.0,G11(enum); G106(enum); G169(enum); G190(enum); G321(enum); G342(enum); G390(enum); G447(enum)
14,6,0.8217,0.0,0.8245,0.0002,0.7022,0.9984,0,0.0,0.0,G11(enum); G39(enum); G108(enum); G166(enum); G190(enum); G342(enum)
20,5,0.8041,0.0,0.8073,0.0,0.6768,1.0,0,0.0,0.0,G11(enum); G39(enum); G166(enum); G190(enum); G342(enum)
23,4,0.772,0.0,0.7766,0.0,0.6348,1.0,0,0.0,0.0,G11(enum); G106(enum); G190(enum); G342(enum)
72,2,0.7643,0.0003,0.7661,0.0002,0.6215,0.9981,0,0.0,0.0,G27(enum); G223(enum)
82,2,0.7643,0.0003,0.7661,0.0002,0.6215,0.9981,0,0.0,0.0,G11(enum); G223(enum)
11,9,0.7456,0.0,0.76,0.0,0.6129,1.0,1,0.038,0.056,G1(enum); G14(enum); G105(enum); G169(enum); G225(enum); G230(enum); G354(enum); G391(enum); R6
7,7,0.7096,0.0,0.7319,0.0,0.5772,1.0,1,0.042,0.056,G1(enum); G174(enum); G190(enum); G200(enum); G342(enum); G383(enum); R6
9,3,0.6774,0.0,0.6738,0.0,0.5081,1.0,0,0.0,0.0,G27(enum); G190(enum); G342(enum)
16,6,0.6281,0.0,0.632,0.0,0.462,1.0,1,0.043,0.056,G1(enum); G166(enum); G225(enum); G342(enum); G354(enum); R6
26,2,0.6135,0.0,0.6277,0.0,0.4574,1.0,0,0.0,0.0,G27(enum); G190(enum)
74,5,0.615,0.0,0.62,0.0,0.4493,1.0,1,0.045,0.056,G1(enum); G342(enum); G354(enum); G375(enum); R6
18,4,0.5867,0.0,0.5972,0.0,0.4257,1.0,1,0.048,0.056,G1(enum); G225(enum); G354(enum); R6
56,4,0.5867,0.0,0.5972,0.0,0.4257,1.0,1,0.048,0.056,G1(enum); G190(enum); G342(enum); R6
4,3,0.5328,0.0,0.5491,0.0,0.3785,1.0,1,0.05,0.056,G1(enum); G190(enum); R6
5,2,0.4772,0.0,0.4785,0.0,0.3145,1.0,0,0.0,0.0,G166(enum); G342(enum)
10,2,0.4772,0.0,0.4785,0.0,0.3145,1.0,0,0.0,0.0,G171(enum); G342(enum)
2,1,0.3839,0.0,0.3978,0.0,0.2483,1.0,0,0.0,0.0,G342(enum)
