sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
26500,1,7,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26505,15,7,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26526,18,7,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26534,27,7,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26573,19,7,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26590,4,7,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26840,1,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26884,15,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26900,18,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26909,27,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26912,7,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26934,6,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26948,19,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26960,23,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26964,10,4,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
27460,1,15,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27470,4,15,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27496,21,10,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27534,27,15,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27564,25,10,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27609,1,18,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27658,27,18,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27665,7,18,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27742,1,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27759,15,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27773,28,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27808,6,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27838,10,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27841,17,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27871,1,27,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27883,15,27,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27917,7,27,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
29463,10,6,1280,1280,0,0,0,0,0,0,0,0,0,0,29,detection,
29468,4,6,1280,1280,0,0,0,0,0,0,0,0,0,0,29,detection,
29487,12,6,1280,1280,0,0,0,0,0,0,0,0,0,0,29,detection,
29497,21,6,1280,1280,0,0,0,0,0,0,0,0,0,0,29,detection,
29527,28,6,1280,1280,0,0,0,0,0,0,0,0,0,0,29,detection,
30116,1,19,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30136,15,19,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30211,23,19,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30214,17,19,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30221,4,19,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30248,21,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30268,24,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30274,28,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30289,8,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30289,11,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30310,16,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30353,13,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30357,20,25,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
31040,1,21,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31062,6,21,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31064,25,21,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31091,10,21,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31104,13,21,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31311,16,28,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31313,6,28,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31315,25,28,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31336,23,28,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31339,10,28,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31396,24,28,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31434,14,17,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31843,17,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31862,12,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31925,22,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31935,14,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31936,16,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31938,6,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31949,19,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31962,23,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
32792,1,7,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32824,19,7,512,512,0,0,0,0,0,0,6,0,0,0,32,detection,
32842,4,7,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32857,3,13,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32858,20,13,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32873,21,13,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32885,15,7,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32887,5,13,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32942,25,13,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
33036,9,12,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
33812,16,24,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
33815,25,24,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
33850,2,24,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
33947,25,20,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
33981,13,20,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
33985,3,20,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
34001,21,20,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34009,26,20,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34062,6,16,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34078,25,16,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34114,12,16,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34770,24,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34776,28,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34791,8,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34792,11,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34815,16,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34822,25,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34861,20,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34876,21,30,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
35039,9,14,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35091,17,14,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35188,6,10,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35194,25,10,512,512,0,0,0,0,0,0,1,0,0,0,35,detection,
35212,23,10,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35220,4,10,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35284,27,18,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35307,1,18,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35347,4,18,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35490,12,22,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35627,1,15,512,512,0,0,0,0,0,0,4,0,0,0,35,detection,
35659,27,15,512,512,0,0,0,0,0,0,4,0,0,0,35,detection,
35669,7,15,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35698,19,15,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35738,12,6,1024,1024,0,0,0,0,0,0,6,0,0,0,35,detection,
35790,9,6,1024,1024,0,0,0,0,0,0,0,0,0,0,35,detection,
