sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
27506,1,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27524,17,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27554,22,28,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27627,21,28,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27681,1,10,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27689,14,10,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27857,25,17,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27879,24,17,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27906,4,16,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
28011,1,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28019,16,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28023,17,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28061,23,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28086,5,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28090,27,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28099,13,14,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28231,1,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28235,25,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28275,17,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28298,10,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28312,23,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28316,14,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28337,5,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28342,27,13,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
31273,15,21,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31285,4,22,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31350,20,21,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31353,19,21,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31439,23,24,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31466,8,24,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31474,9,4,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31475,20,24,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31488,26,24,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31491,7,4,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31505,21,24,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
