sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
27351,1,5,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27466,25,5,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27481,1,6,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27482,20,6,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27600,1,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27673,5,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27714,23,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27771,1,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27773,24,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27782,17,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27797,5,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27804,12,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27821,18,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27855,20,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27859,19,26,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
31010,27,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31014,16,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31032,17,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31047,5,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31070,18,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31076,13,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31092,25,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31092,23,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31112,19,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31126,1,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31131,6,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31149,24,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31179,12,20,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31213,9,29,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31222,10,29,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31237,19,29,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31279,7,23,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31304,3,29,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31340,9,17,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31348,10,17,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31363,19,17,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31428,3,17,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31615,19,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31638,16,25,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31717,23,25,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31717,9,25,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31734,20,24,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31755,6,24,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31761,1,24,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31783,17,12,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31794,28,12,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31802,5,12,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31824,13,12,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31831,4,12,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31837,26,12,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31866,19,12,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
32075,13,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32083,4,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32097,10,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32110,20,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32169,28,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32176,15,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32178,12,19,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32578,1,26,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32607,20,26,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32613,19,26,512,512,0,0,0,0,0,0,6,0,0,0,32,detection,
32629,6,26,512,512,0,0,0,0,0,0,0,0,0,0,32,detection,
32649,24,26,512,512,0,0,0,0,0,0,6,0,0,0,32,detection,
32658,17,26,512,512,0,0,0,0,0,0,6,0,0,0,32,detection,
32672,5,26,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32675,12,26,512,512,0,0,0,0,0,0,6,0,0,0,32,detection,
32696,18,26,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32790,1,5,512,512,0,0,0,0,0,0,4,0,0,0,32,detection,
32825,18,5,512,512,0,0,0,0,0,0,0,0,0,0,32,detection,
32838,26,5,512,512,0,0,0,0,0,0,0,0,0,0,32,detection,
32843,23,5,512,512,0,0,0,0,0,0,0,0,0,0,32,detection,
32844,25,5,512,512,0,0,0,0,0,0,6,0,0,0,32,detection,
32911,17,5,512,512,0,0,0,0,0,0,0,0,0,0,32,detection,
34641,16,27,1792,1792,0,0,0,0,0,0,0,0,0,0,34,detection,
34651,2,27,1792,1792,0,0,0,0,0,0,0,0,0,0,34,detection,
34652,7,27,1792,1792,0,0,0,0,0,0,0,0,0,0,34,detection,
34844,25,9,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34891,16,7,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34929,3,9,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34935,21,9,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34963,4,13,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34968,23,7,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
35148,24,6,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35174,1,6,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35219,23,16,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35221,25,16,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35262,27,16,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35280,7,16,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35355,14,3,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35421,22,10,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35423,28,10,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35438,21,10,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35462,4,10,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35466,9,10,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35491,19,10,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35944,1,18,512,512,0,0,0,0,0,0,4,0,0,0,35,detection,
35962,26,18,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35965,23,18,512,512,0,0,0,0,0,0,6,0,0,0,35,detection,
35970,25,18,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
