base_id,n_rules,f1_train,fpr_train,f1_test,fpr_test,recall_test,precision_test,expert_rules_included,jaccard_vs_expert,expert_coverage,rules
40,17,0.7923,0.0023,0.9468,0.0015,0.9054,0.9922,1,0.029,0.056,G8(enum); G43(enum); G61(enum); G106(enum); G107(enum); G108(enum); G121(enum); G136(enum); G193(enum); G200(enum); G209(enum); G272(enum); G458(enum); G477(enum); G494(enum); G650(enum); R10
77,21,0.8984,0.017,0.9466,0.0212,0.9918,0.9053,0,0.0,0.0,G108(enum); G121(enum); G138(enum); G172(enum); G193(enum); G225(enum); G353(enum); G356(enum); G400(enum); G428(enum); G456(enum); G458(enum); G459(enum); G477(enum); G494(enum); G510(enum); G546(enum); G600(enum); G607(enum); G616(enum); G654(enum)
54,19,0.9019,0.0177,0.9459,0.0222,0.995,0.9014,0,0.0,0.0,G43(enum); G56(enum); G68(enum); G70(enum); G79(enum); G108(enum); G131(enum); G138(enum); G196(enum); G225(enum); G451(enum); G458(enum); G477(enum); G502(wm); G510(enum); G574(enum); G600(enum); G607(enum); G617(enum)
28,26,0.7949,0.0021,0.9405,0.0015,0.8941,0.992,0,0.0,0.0,G8(enum); G43(enum); G61(enum); G105(enum); G107(enum); G108(enum); G121(enum); G136(enum); G143(enum); G193(enum); G209(enum); G238(enum); G240(enum); G272(enum); G353(enum); G366(enum); G400(enum); G456(enum); G458(enum); G477(enum); G499(enum); G502(wm); G600(enum); G607(enum); G635(enum); G648(enum)
17,17,0.8979,0.0189,0.9403,0.0245,0.9941,0.892,2,0.061,0.111,G108(enum); G131(enum); G136(enum); G138(enum); G193(enum); G225(enum); G355(enum); G400(enum); G439(wm); G459(enum); G477(enum); G494(enum); G607(enum); G616(enum); G654(enum); R2; R10
78,17,0.7677,0.0017,0.9369,0.0005,0.8834,0.9975,1,0.029,0.056,G8(enum); G105(enum); G108(enum); G131(enum); G138(enum); G193(enum); G209(enum); G228(enum); G458(enum); G477(enum); G494(enum); G502(wm); G570(enum); G607(enum); G612(enum); G616(enum); R5
55,17,0.8282,0.0033,0.935,0.0025,0.8888,0.9862,0,0.0,0.0,G8(enum); G43(enum); G97(enum); G105(enum); G108(enum); G136(enum); G138(enum); G193(enum); G204(enum); G217(enum); G356(enum); G428(enum); G477(enum); G502(wm); G510(enum); G607(enum); G648(enum)
20,26,0.7806,0.0017,0.9337,0.0009,0.8796,0.9948,1,0.023,0.056,G5(enum); G8(enum); G43(enum); G105(enum); G108(enum); G111(enum); G114(enum); G135(enum); G136(enum); G138(enum); G193(enum); G196(enum); G200(enum); G217(enum); G220(enum); G272(enum); G367(enum); G368(enum); G400(enum); G458(enum); G477(enum); G494(enum); G523(enum); G607(enum); G616(enum); R5
52,13,0.8722,0.0142,0.9326,0.0201,0.9598,0.9069,2,0.069,0.111,G108(enum); G111(enum); G136(enum); G193(enum); G204(enum); G220(enum); G283(enum); G356(enum); G361(enum); G477(enum); G607(enum); R2; R5
18,25,0.9199,0.0203,0.9319,0.0285,0.9945,0.8767,1,0.024,0.056,G5(enum); G68(enum); G106(enum); G108(enum); G131(enum); G138(enum); G175(enum); G193(enum); G200(enum); G220(enum); G353(enum); G400(enum); G453(enum); G459(enum); G477(enum); G499(enum); G510(enum); G511(enum); G523(enum); G556(enum); G588(enum); G607(enum); G627(enum); G648(enum); R5
64,23,0.9186,0.0194,0.9302,0.0278,0.988,0.8787,0,0.0,0.0,G5(enum); G68(enum); G105(enum); G106(enum); G108(enum); G131(enum); G161(enum); G193(enum); G200(enum); G217(enum); G368(enum); G384(enum); G400(enum); G477(enum); G490(enum); G499(enum); G511(enum); G523(enum); G556(enum); G571(enum); G607(enum); G627(enum); G648(enum)
0,22,0.9237,0.022,0.9261,0.0317,0.9965,0.8651,1,0.026,0.056,G5(enum); G90(enum); G105(enum); G108(enum); G114(enum); G136(enum); G138(enum); G193(enum); G200(enum); G217(enum); G225(enum); G239(enum); G259(enum); G272(enum); G353(enum); G400(enum); G477(enum); G494(enum); G512(enum); G523(enum); G607(enum); R5
79,16,0.8871,0.0116,0.9256,0.0167,0.9322,0.9192,1,0.03,0.056,G5(enum); G97(enum); G105(enum); G108(enum); G136(enum); G138(enum); G193(enum); G204(enum); G272(enum); G356(enum); G477(enum); G502(wm); G510(enum); G607(enum); G648(enum); R5
62,24,0.8108,0.0025,0.9249,0.0015,0.8664,0.9918,0,0.0,0.0,G8(enum); G43(enum); G61(enum); G105(enum); G107(enum); G108(enum); G121(enum); G136(enum); G193(enum); G209(enum); G238(enum); G272(enum); G353(enum); G366(enum); G400(enum); G456(enum); G458(enum); G477(enum); G499(enum); G502(wm); G600(enum); G607(enum); G635(enum); G648(enum)
68,14,0.873,0.0139,0.9236,0.0188,0.9369,0.9106,1,0.032,0.056,G108(enum); G111(enum); G138(enum); G172(enum); G193(enum); G204(enum); G220(enum); G356(enum); G361(enum); G477(enum); G494(enum); G607(enum); G616(enum); R5
33,14,0.8424,0.0056,0.9233,0.0062,0.8835,0.9668,1,0.032,0.056,G5(enum); G105(enum); G108(enum); G136(enum); G193(enum); G204(enum); G272(enum); G356(enum); G477(enum); G510(enum); G556(enum); G607(enum); G648(enum); R5
27,27,0.9121,0.0193,0.9216,0.027,0.9678,0.8796,1,0.023,0.056,G5(enum); G43(enum); G101(enum); G108(enum); G114(enum); G138(enum); G193(enum); G220(enum); G222(enum); G225(enum); G263(enum); G297(enum); G358(enum); G400(enum); G440(wm); G456(enum); G458(enum); G465(enum); G477(enum); G494(enum); G573(enum); G587(enum); G604(enum); G607(enum); G612(enum); G616(enum); R5
38,15,0.8736,0.015,0.92,0.0204,0.9369,0.9036,0,0.0,0.0,G108(enum); G129(enum); G136(enum); G153(enum); G193(enum); G196(enum); G238(enum); G436(enum); G458(enum); G494(enum); G504(wm); G607(enum); G616(enum); G647(enum); G657(wm)
32,15,0.8982,0.0232,0.9193,0.0328,0.9874,0.86,1,0.031,0.056,G60(enum); G108(enum); G114(enum); G167(enum); G193(enum); G200(enum); G209(enum); G228(enum); G235(enum); G288(enum); G458(enum); G477(enum); G494(enum); G616(enum); R10
14,16,0.8939,0.0231,0.9167,0.0328,0.9822,0.8594,1,0.03,0.056,G57(enum); G60(enum); G106(enum); G108(enum); G114(enum); G136(enum); G153(enum); G167(enum); G193(enum); G196(enum); G200(enum); G209(enum); G235(enum); G288(enum); G494(enum); R10
61,18,0.9014,0.0183,0.9165,0.0258,0.953,0.8826,1,0.029,0.056,G5(enum); G101(enum); G105(enum); G108(enum); G114(enum); G138(enum); G193(enum); G200(enum); G239(enum); G356(enum); G453(enum); G458(enum); G477(enum); G494(enum); G523(enum); G607(enum); G654(enum); R5
10,19,0.9126,0.0213,0.9158,0.0306,0.9713,0.8663,1,0.028,0.056,G5(enum); G43(enum); G90(enum); G106(enum); G108(enum); G131(enum); G193(enum); G220(enum); G272(enum); G367(enum); G400(enum); G453(enum); G477(enum); G494(enum); G512(enum); G523(enum); G607(enum); G615(enum); R5
73,15,0.7891,0.0028,0.9089,0.0022,0.8418,0.9875,0,0.0,0.0,G8(enum); G106(enum); G108(enum); G114(enum); G138(enum); G193(enum); G196(enum); G218(enum); G225(enum); G458(enum); G477(enum); G510(enum); G556(enum); G587(enum); G607(enum)
4,13,0.9083,0.0251,0.9065,0.0336,0.9655,0.8543,0,0.0,0.0,G108(enum); G131(enum); G193(enum); G228(enum); G264(enum); G390(enum); G400(enum); G458(enum); G477(enum); G494(enum); G504(wm); G607(enum); G616(enum)
56,13,0.9161,0.0303,0.9048,0.0425,0.9982,0.8274,0,0.0,0.0,G80(enum); G90(enum); G108(enum); G131(enum); G193(enum); G217(enum); G225(enum); G458(enum); G477(enum); G494(enum); G607(enum); G612(enum); G616(enum)
37,14,0.8932,0.0162,0.9001,0.0218,0.9057,0.8946,0,0.0,0.0,G108(enum); G138(enum); G172(enum); G193(enum); G196(enum); G356(enum); G400(enum); G458(enum); G459(enum); G477(enum); G494(enum); G607(enum); G616(enum); G654(enum)
51,15,0.9193,0.0243,0.8985,0.033,0.9477,0.8542,0,0.0,0.0,G56(enum); G105(enum); G106(enum); G108(enum); G114(enum); G121(enum); G138(enum); G193(enum); G196(enum); G200(enum); G209(enum); G225(enum); G235(enum); G458(enum); G477(enum)
11,13,0.9132,0.029,0.8984,0.0417,0.9822,0.8278,0,0.0,0.0,G90(enum); G108(enum); G131(enum); G193(enum); G196(enum); G228(enum); G384(enum); G458(enum); G477(enum); G494(enum); G504(wm); G607(enum); G616(enum)
35,21,0.7239,0.0007,0.8964,0.0,0.8123,0.9998,1,0.026,0.056,G8(enum); G47(enum); G101(enum); G108(enum); G114(enum); G153(enum); G163(enum); G182(enum); G193(enum); G196(enum); G204(enum); G220(enum); G320(enum); G356(enum); G361(enum); G421(enum); G458(enum); G494(enum); G530(enum); G607(enum); R5
53,12,0.9147,0.0303,0.8939,0.0425,0.9764,0.8243,0,0.0,0.0,G90(enum); G108(enum); G131(enum); G193(enum); G228(enum); G436(enum); G458(enum); G477(enum); G494(enum); G504(wm); G607(enum); G616(enum)
76,20,0.7219,0.0007,0.8935,0.0,0.8076,0.9999,1,0.027,0.056,G8(enum); G47(enum); G101(enum); G108(enum); G114(enum); G153(enum); G163(enum); G193(enum); G196(enum); G204(enum); G220(enum); G320(enum); G356(enum); G361(enum); G421(enum); G458(enum); G494(enum); G601(wm); G607(enum); R5
2,12,0.9156,0.0314,0.8922,0.0435,0.9773,0.8207,0,0.0,0.0,G90(enum); G108(enum); G131(enum); G193(enum); G228(enum); G400(enum); G458(enum); G477(enum); G494(enum); G504(wm); G607(enum); G616(enum)
3,29,0.9213,0.0204,0.8921,0.0287,0.9185,0.8672,1,0.022,0.056,G5(enum); G43(enum); G105(enum); G106(enum); G107(enum); G108(enum); G114(enum); G136(enum); G138(enum); G172(enum); G193(enum); G196(enum); G209(enum); G215(enum); G217(enum); G220(enum); G272(enum); G358(enum); G361(enum); G368(enum); G373(enum); G461(enum); G477(enum); G494(enum); G523(enum); G607(enum); G623(enum); G648(enum); R5
9,12,0.9098,0.0288,0.8896,0.0416,0.9647,0.8253,0,0.0,0.0,G90(enum); G108(enum); G131(enum); G193(enum); G196(enum); G228(enum); G458(enum); G477(enum); G494(enum); G504(wm); G607(enum); G616(enum)
70,13,0.685,0.0006,0.8879,0.0,0.7985,0.9999,1,0.033,0.056,G8(enum); G87(enum); G108(enum); G114(enum); G131(enum); G193(enum); G225(enum); G228(enum); G356(enum); G493(enum); G494(enum); G607(enum); R2
49,14,0.7094,0.0006,0.8878,0.0001,0.7984,0.9997,2,0.067,0.111,G8(enum); G108(enum); G114(enum); G131(enum); G136(enum); G193(enum); G196(enum); G225(enum); G477(enum); G494(enum); G585(enum); G616(enum); R2; R10
46,16,0.7533,0.002,0.8696,0.0009,0.7727,0.9942,0,0.0,0.0,G8(enum); G43(enum); G56(enum); G105(enum); G108(enum); G114(enum); G131(enum); G136(enum); G193(enum); G196(enum); G356(enum); G458(enum); G494(enum); G504(wm); G607(enum); G616(enum)
12,20,0.7675,0.0014,0.8694,0.0004,0.7705,0.9976,1,0.027,0.056,G8(enum); G68(enum); G105(enum); G108(enum); G111(enum); G136(enum); G193(enum); G217(enum); G220(enum); G272(enum); G283(enum); G361(enum); G368(enum); G458(enum); G466(enum); G477(enum); G494(enum); G607(enum); G616(enum); R5
45,19,0.8824,0.009,0.8157,0.0132,0.7332,0.9191,1,0.028,0.056,G5(enum); G106(enum); G108(enum); G131(enum); G135(enum); G193(enum); G196(enum); G217(enum); G246(enum); G458(enum); G477(enum); G494(enum); G499(enum); G523(enum); G607(enum); G616(enum); G628(enum); G654(enum); R5
65,20,0.6473,0.0001,0.7818,0.0,0.6417,1.0,1,0.027,0.056,G8(enum); G47(enum); G101(enum); G108(enum); G114(enum); G129(enum); G136(enum); G153(enum); G193(enum); G340(enum); G367(enum); G400(enum); G458(enum); G477(enum); G493(enum); G494(enum); G585(enum); G587(enum); G607(enum); R10
22,16,0.8452,0.0062,0.7813,0.0079,0.6658,0.9453,1,0.03,0.056,G5(enum); G43(enum); G90(enum); G108(enum); G131(enum); G193(enum); G196(enum); G220(enum); G228(enum); G477(enum); G494(enum); G512(enum); G523(enum); G607(enum); G616(enum); R5
71,16,0.8504,0.0077,0.7775,0.0088,0.6636,0.9388,1,0.03,0.056,G5(enum); G105(enum); G106(enum); G107(enum); G108(enum); G111(enum); G138(enum); G193(enum); G222(enum); G400(enum); G458(enum); G477(enum); G600(enum); G607(enum); G618(wm); R5
43,17,0.7378,0.0009,0.7635,0.0002,0.6181,0.9983,0,0.0,0.0,G8(enum); G108(enum); G111(enum); G114(enum); G123(enum); G167(enum); G193(enum); G209(enum); G287(enum); G344(enum); G458(enum); G477(enum); G494(enum); G538(enum); G607(enum); G616(enum); G635(enum)
67,14,0.6949,0.0005,0.7556,0.0,0.6072,0.9999,0,0.0,0.0,G8(enum); G108(enum); G111(enum); G114(enum); G123(enum); G167(enum); G193(enum); G196(enum); G204(enum); G238(enum); G477(enum); G494(enum); G579(enum); G607(enum)
8,14,0.6537,0.0002,0.7066,0.0,0.5463,1.0,1,0.032,0.056,G8(enum); G108(enum); G114(enum); G136(enum); G193(enum); G304(enum); G400(enum); G458(enum); G477(enum); G494(enum); G585(enum); G587(enum); G607(enum); R10
59,12,0.6367,0.0005,0.7031,0.0,0.5422,1.0,0,0.0,0.0,G8(enum); G108(enum); G114(enum); G166(enum); G193(enum); G196(enum); G225(enum); G228(enum); G297(enum); G356(enum); G493(enum); G494(enum)
66,13,0.7266,0.0016,0.6858,0.0006,0.5235,0.994,1,0.033,0.056,G8(enum); G108(enum); G114(enum); G138(enum); G172(enum); G193(enum); G218(enum); G220(enum); G477(enum); G510(enum); G587(enum); G607(enum); R5
39,16,0.5045,0.0,0.6785,0.0001,0.5136,0.9991,3,0.097,0.167,G9(enum); G114(enum); G123(enum); G142(enum); G190(enum); G198(enum); G314(enum); G368(enum); G407(enum); G463(enum); G472(enum); G475(enum); G476(enum); R12; R15; R17
75,21,0.7006,0.0005,0.659,0.0002,0.4919,0.9984,2,0.054,0.111,G5(enum); G8(enum); G105(enum); G108(enum); G114(enum); G135(enum); G138(enum); G172(enum); G193(enum); G196(enum); G217(enum); G220(enum); G439(wm); G461(enum); G477(enum); G494(enum); G587(enum); G607(enum); G648(enum); R2; R10
5,18,0.5646,0.0001,0.569,0.0,0.3976,0.9998,0,0.0,0.0,G8(enum); G47(enum); G101(enum); G108(enum); G114(enum); G153(enum); G163(enum); G193(enum); G196(enum); G320(enum); G340(enum); G356(enum); G397(enum); G421(enum); G458(enum); G494(enum); G601(wm); G607(enum)
23,13,0.5236,0.0001,0.5562,0.0001,0.3853,0.9993,0,0.0,0.0,G8(enum); G71(enum); G135(enum); G136(enum); G186(enum); G196(enum); G263(enum); G354(enum); G400(enum); G494(enum); G573(enum); G587(enum); G616(enum)
6,15,0.5442,0.0001,0.5549,0.0001,0.3841,0.9988,3,0.1,0.167,G9(enum); G36(enum); G57(enum); G60(enum); G114(enum); G142(enum); G190(enum); G198(enum); G235(enum); G472(enum); G494(enum); G603(enum); R10; R12; R15
44,13,0.4935,0.0,0.5072,0.0,0.3398,1.0,1,0.033,0.056,G8(enum); G114(enum); G136(enum); G153(enum); G167(enum); G172(enum); G193(enum); G196(enum); G212(enum); G297(enum); G356(enum); G494(enum); R10
42,13,0.6059,0.0001,0.4847,0.0,0.3199,1.0,1,0.033,0.056,G8(enum); G108(enum); G114(enum); G136(enum); G153(enum); G167(enum); G193(enum); G196(enum); G297(enum); G356(enum); G494(enum); G616(enum); R10
31,14,0.6791,0.0003,0.4816,0.0001,0.3173,0.9991,0,0.0,0.0,G8(enum); G108(enum); G111(enum); G114(enum); G153(enum); G193(enum); G238(enum); G287(enum); G356(enum); G477(enum); G494(enum); G523(enum); G607(enum); G657(wm)
36,12,0.6312,0.0002,0.4786,0.0,0.3146,1.0,0,0.0,0.0,G8(enum); G108(enum); G114(enum); G172(enum); G193(enum); G196(enum); G356(enum); G458(enum); G477(enum); G494(enum); G585(enum); G607(enum)
16,12,0.6058,0.0001,0.4678,0.0,0.3053,1.0,0,0.0,0.0,G8(enum); G108(enum); G114(enum); G136(enum); G153(enum); G166(enum); G193(enum); G196(enum); G297(enum); G356(enum); G494(enum); G616(enum)
1,12,0.4819,0.0,0.3462,0.0,0.2093,1.0,1,0.034,0.056,G8(enum); G114(enum); G136(enum); G153(enum); G167(enum); G172(enum); G193(enum); G196(enum); G297(enum); G356(enum); G494(enum); R10
