sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
26221,1,26,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26225,21,26,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26276,15,26,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26298,10,26,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26307,8,26,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26319,4,26,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
27180,1,21,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27239,2,8,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27299,20,8,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27307,1,8,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27455,1,10,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27608,1,29,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27614,2,29,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
29865,9,27,1280,1280,0,0,0,0,0,0,0,0,0,0,29,detection,
29888,1,15,1024,1024,0,0,0,0,0,0,0,0,0,0,29,detection,
30052,10,20,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30055,8,20,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30071,16,20,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30075,3,20,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30199,7,24,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30240,2,24,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30259,12,24,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30298,13,24,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30303,20,24,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30308,8,24,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30783,1,2,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30826,7,2,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
31047,13,25,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31052,20,25,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31074,16,25,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31077,3,25,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
