base_id,n_rules,f1_train,fpr_train,f1_test,fpr_test,recall_test,precision_test,expert_rules_included,jaccard_vs_expert,expert_coverage,rules
49,15,0.9693,0.0063,0.9676,0.0052,0.9501,0.9856,0,0.0,0.0,G24(enum); G70(enum); G113(enum); G208(enum); G236(enum); G244(enum); G272(enum); G311(enum); G317(enum); G325(enum); G367(enum); G396(enum); G455(enum); G464(enum); G496(enum)
62,2,0.9684,0.0134,0.9674,0.012,0.9666,0.9681,0,0.0,0.0,G81(enum); G86(enum)
104,2,0.9684,0.0134,0.9674,0.012,0.9666,0.9681,0,0.0,0.0,G84(enum); G86(enum)
22,13,0.9654,0.0059,0.9673,0.0044,0.9475,0.9879,1,0.033,0.056,G26(enum); G113(enum); G115(enum); G120(enum); G178(enum); G185(enum); G219(enum); G272(enum); G302(enum); G325(enum); G396(enum); G496(enum); R7
28,19,0.9673,0.0052,0.9671,0.0041,0.9464,0.9886,1,0.028,0.056,G26(enum); G82(enum); G84(enum); G113(enum); G163(enum); G181(enum); G185(enum); G208(enum); G222(enum); G236(enum); G243(enum); G272(enum); G302(enum); G317(enum); G325(enum); G396(enum); G404(enum); G496(enum); R7
119,8,0.9667,0.0073,0.9669,0.0065,0.952,0.9822,0,0.0,0.0,G26(enum); G86(enum); G107(enum); G139(enum); G258(enum); G272(enum); G302(enum); G396(enum)
96,6,0.9663,0.0085,0.9656,0.0079,0.9531,0.9785,0,0.0,0.0,G113(enum); G140(enum); G163(enum); G236(enum); G272(enum); G367(enum)
112,9,0.9646,0.0055,0.9652,0.0037,0.9419,0.9898,1,0.038,0.056,G113(enum); G163(enum); G181(enum); G243(enum); G272(enum); G302(enum); G317(enum); G396(enum); R7
101,10,0.964,0.0053,0.9649,0.0038,0.9415,0.9894,0,0.0,0.0,G36(enum); G84(enum); G113(enum); G118(enum); G158(enum); G185(enum); G244(enum); G272(enum); G302(enum); G396(enum)
44,14,0.9642,0.0044,0.9643,0.0038,0.9404,0.9894,1,0.032,0.056,G26(enum); G84(enum); G163(enum); G181(enum); G185(enum); G208(enum); G222(enum); G236(enum); G272(enum); G302(enum); G317(enum); G396(enum); G485(enum); R10
50,13,0.9662,0.0067,0.9639,0.0058,0.9445,0.984,1,0.033,0.056,G81(enum); G84(enum); G113(enum); G163(enum); G214(enum); G243(enum); G272(enum); G302(enum); G317(enum); G367(enum); G396(enum); G421(enum); R7
118,7,0.9627,0.0074,0.962,0.0068,0.9434,0.9813,0,0.0,0.0,G23(enum); G26(enum); G81(enum); G86(enum); G107(enum); G139(enum); G367(enum)
33,11,0.9621,0.0046,0.9618,0.0032,0.9344,0.9909,2,0.074,0.111,G181(enum); G185(enum); G221(enum); G243(enum); G244(enum); G272(enum); G302(enum); G317(enum); G396(enum); R7; R10
93,8,0.9594,0.0062,0.9617,0.0042,0.9367,0.9881,1,0.04,0.056,G81(enum); G84(enum); G112(enum); G272(enum); G302(enum); G356(enum); G396(enum); R7
30,4,0.9618,0.0078,0.9614,0.0066,0.9419,0.9816,0,0.0,0.0,G23(enum); G86(enum); G107(enum); G139(enum)
87,2,0.9616,0.0107,0.9609,0.0099,0.949,0.9731,0,0.0,0.0,G75(enum); G86(enum)
107,4,0.9604,0.0077,0.9602,0.007,0.9408,0.9805,0,0.0,0.0,G86(enum); G139(enum); G244(enum); G429(enum)
113,6,0.9558,0.0066,0.9581,0.0047,0.931,0.9869,0,0.0,0.0,G75(enum); G84(enum); G244(enum); G272(enum); G306(enum); G396(enum)
95,13,0.9574,0.0041,0.9576,0.0032,0.9265,0.9908,1,0.033,0.056,G70(enum); G84(enum); G185(enum); G222(enum); G236(enum); G272(enum); G278(enum); G302(enum); G317(enum); G367(enum); G396(enum); G494(wm); R4
92,12,0.9537,0.0033,0.9544,0.0021,0.9179,0.9939,1,0.034,0.056,G84(enum); G185(enum); G222(enum); G236(enum); G244(enum); G272(enum); G290(enum); G302(enum); G396(enum); G399(enum); G474(enum); R4
89,9,0.9537,0.0048,0.9531,0.0045,0.9213,0.9871,0,0.0,0.0,G26(enum); G43(enum); G115(enum); G185(enum); G214(enum); G272(enum); G302(enum); G367(enum); G396(enum)
23,21,0.955,0.0038,0.953,0.0039,0.9198,0.9887,0,0.0,0.0,G11(enum); G54(enum); G64(enum); G84(enum); G163(enum); G181(enum); G185(enum); G208(enum); G215(enum); G222(enum); G236(enum); G272(enum); G288(enum); G299(enum); G302(enum); G396(enum); G485(enum); G490(enum); G496(enum); G526(enum); G576(wm)
100,8,0.9504,0.0043,0.9527,0.0032,0.9175,0.9907,1,0.04,0.056,G115(enum); G178(enum); G185(enum); G244(enum); G272(enum); G302(enum); G396(enum); R7
111,10,0.9514,0.0039,0.9526,0.0027,0.916,0.9923,2,0.077,0.111,G84(enum); G185(enum); G272(enum); G302(enum); G356(enum); G396(enum); G445(enum); G496(enum); R5; R7
103,18,0.9527,0.0031,0.9526,0.0024,0.9153,0.9931,1,0.029,0.056,G11(enum); G54(enum); G58(enum); G64(enum); G84(enum); G163(enum); G185(enum); G208(enum); G222(enum); G244(enum); G272(enum); G302(enum); G396(enum); G485(enum); G496(enum); G526(enum); G576(wm); R10
75,9,0.948,0.0027,0.9501,0.0018,0.9093,0.9947,1,0.038,0.056,G70(enum); G84(enum); G185(enum); G222(enum); G236(enum); G272(enum); G302(enum); G396(enum); R4
21,7,0.9439,0.0032,0.9448,0.0023,0.9007,0.9934,0,0.0,0.0,G43(enum); G185(enum); G219(enum); G244(enum); G272(enum); G302(enum); G396(enum)
105,5,0.9425,0.0069,0.9428,0.0056,0.9052,0.9837,0,0.0,0.0,G59(enum); G86(enum); G112(enum); G145(enum); G413(enum)
70,7,0.9378,0.0029,0.9414,0.0018,0.8936,0.9946,0,0.0,0.0,G272(enum); G287(enum); G302(enum); G396(enum); G437(enum); G496(enum); G520(enum)
29,9,0.9417,0.0026,0.9412,0.0018,0.8932,0.9946,1,0.038,0.056,G84(enum); G185(enum); G222(enum); G244(enum); G272(enum); G302(enum); G396(enum); G471(enum); R10
19,17,0.9332,0.0025,0.9333,0.0017,0.8789,0.9949,0,0.0,0.0,G52(enum); G163(enum); G181(enum); G185(enum); G208(enum); G244(enum); G272(enum); G276(enum); G299(enum); G302(enum); G305(enum); G364(enum); G372(enum); G396(enum); G482(enum); G496(enum); G576(wm)
16,8,0.93,0.0025,0.9314,0.0018,0.8759,0.9945,1,0.04,0.056,G84(enum); G185(enum); G236(enum); G244(enum); G272(enum); G302(enum); G396(enum); R10
98,5,0.9233,0.0056,0.9265,0.0048,0.8741,0.9856,0,0.0,0.0,G183(enum); G236(enum); G272(enum); G302(enum); G396(enum)
20,12,0.9235,0.0024,0.9258,0.0016,0.8654,0.9953,1,0.034,0.056,G113(enum); G140(enum); G163(enum); G181(enum); G197(enum); G236(enum); G272(enum); G304(enum); G401(enum); G496(enum); G497(wm); R10
2,1,0.9213,0.0568,0.9214,0.0564,0.9824,0.8676,0,0.0,0.0,G86(enum)
18,15,0.9165,0.0024,0.9172,0.0017,0.8508,0.9947,1,0.031,0.056,G113(enum); G140(enum); G163(enum); G175(enum); G181(enum); G197(enum); G236(enum); G272(enum); G304(enum); G401(enum); G438(enum); G496(enum); G497(wm); G507(enum); R10
81,5,0.9112,0.003,0.9157,0.0021,0.8493,0.9934,0,0.0,0.0,G185(enum); G236(enum); G280(enum); G302(enum); G396(enum)
88,4,0.9121,0.0069,0.9143,0.0061,0.8557,0.9815,1,0.048,0.056,G26(enum); G214(enum); G367(enum); R7
82,10,0.9071,0.0024,0.9099,0.0016,0.8381,0.9951,0,0.0,0.0,G129(enum); G156(enum); G185(enum); G238(enum); G268(enum); G272(enum); G302(enum); G367(enum); G396(enum); G471(enum)
76,9,0.9046,0.0022,0.905,0.0016,0.8298,0.9951,1,0.038,0.056,G84(enum); G151(enum); G185(enum); G244(enum); G272(enum); G302(enum); G396(enum); G471(enum); R10
99,13,0.9007,0.0021,0.9002,0.0023,0.8235,0.9928,1,0.033,0.056,G30(enum); G181(enum); G208(enum); G222(enum); G236(enum); G238(enum); G272(enum); G302(enum); G317(enum); G396(enum); G496(enum); G539(enum); R10
58,25,0.8982,0.0016,0.9002,0.0007,0.8201,0.9977,3,0.075,0.167,G26(enum); G29(enum); G56(enum); G113(enum); G119(enum); G140(enum); G163(enum); G181(enum); G197(enum); G208(enum); G222(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G364(enum); G396(enum); G464(enum); G496(enum); G551(enum); R7; R8; R10
51,27,0.9003,0.0019,0.9002,0.0016,0.822,0.995,3,0.071,0.167,G26(enum); G29(enum); G56(enum); G113(enum); G119(enum); G140(enum); G163(enum); G181(enum); G197(enum); G208(enum); G220(enum); G222(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G364(enum); G396(enum); G464(enum); G496(enum); G549(enum); G551(enum); R7; R8; R10
108,3,0.8987,0.0042,0.9001,0.0034,0.8257,0.9892,1,0.05,0.056,G81(enum); G214(enum); R7
14,26,0.898,0.0015,0.8991,0.0008,0.8186,0.9973,1,0.023,0.056,G26(enum); G84(enum); G113(enum); G163(enum); G181(enum); G185(enum); G208(enum); G222(enum); G226(enum); G236(enum); G243(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G338(enum); G364(enum); G367(enum); G396(enum); G404(enum); G455(enum); G464(enum); G496(enum); R10
53,20,0.897,0.0018,0.899,0.001,0.8186,0.9968,2,0.056,0.111,G26(enum); G113(enum); G163(enum); G185(enum); G208(enum); G216(enum); G222(enum); G226(enum); G236(enum); G247(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G367(enum); G396(enum); R4; R10
47,24,0.8961,0.0015,0.8984,0.0007,0.8171,0.9977,3,0.077,0.167,G26(enum); G29(enum); G56(enum); G113(enum); G140(enum); G163(enum); G181(enum); G197(enum); G208(enum); G222(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G364(enum); G396(enum); G464(enum); G496(enum); G551(enum); R7; R8; R10
59,21,0.8952,0.0015,0.8973,0.0008,0.8156,0.9973,2,0.054,0.111,G52(enum); G82(enum); G113(enum); G163(enum); G181(enum); G185(enum); G208(enum); G219(enum); G222(enum); G243(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G396(enum); G482(enum); G496(enum); R7; R10
57,14,0.8949,0.0016,0.8969,0.0011,0.8156,0.9963,1,0.032,0.056,G52(enum); G140(enum); G181(enum); G208(enum); G222(enum); G236(enum); G272(enum); G302(enum); G317(enum); G396(enum); G482(enum); G496(enum); G525(enum); R10
52,2,0.8901,0.0067,0.896,0.0062,0.825,0.9804,0,0.0,0.0,G24(enum); G272(enum)
37,12,0.8938,0.0014,0.8945,0.0007,0.8107,0.9977,0,0.0,0.0,G84(enum); G163(enum); G208(enum); G244(enum); G272(enum); G299(enum); G302(enum); G364(enum); G396(enum); G455(enum); G471(enum); G496(enum)
102,11,0.8913,0.0015,0.8929,0.0007,0.8081,0.9977,0,0.0,0.0,G26(enum); G222(enum); G244(enum); G272(enum); G299(enum); G302(enum); G325(enum); G364(enum); G396(enum); G471(enum); G496(enum)
116,10,0.89,0.0014,0.8911,0.0007,0.8051,0.9977,0,0.0,0.0,G64(enum); G84(enum); G222(enum); G244(enum); G272(enum); G302(enum); G396(enum); G496(enum); G526(enum); G576(wm)
3,28,0.887,0.0011,0.8898,0.0003,0.8021,0.9991,3,0.07,0.167,G24(enum); G26(enum); G84(enum); G113(enum); G163(enum); G181(enum); G185(enum); G208(enum); G222(enum); G236(enum); G243(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G329(enum); G338(enum); G364(enum); G367(enum); G396(enum); G404(enum); G455(enum); G496(enum); R2; R7; R10
115,11,0.8864,0.0013,0.8874,0.0007,0.7991,0.9977,1,0.036,0.056,G70(enum); G84(enum); G222(enum); G236(enum); G272(enum); G278(enum); G302(enum); G317(enum); G367(enum); G396(enum); R10
34,28,0.8844,0.001,0.8853,0.0006,0.7954,0.9981,2,0.045,0.111,G22(enum); G26(enum); G52(enum); G70(enum); G84(enum); G113(enum); G163(enum); G181(enum); G185(enum); G208(enum); G219(enum); G222(enum); G243(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G364(enum); G367(enum); G396(enum); G455(enum); G464(enum); G482(enum); G496(enum); R7; R10
48,25,0.882,0.001,0.8849,0.0001,0.7939,0.9995,2,0.049,0.111,G22(enum); G24(enum); G26(enum); G70(enum); G84(enum); G113(enum); G163(enum); G181(enum); G208(enum); G222(enum); G236(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G364(enum); G367(enum); G396(enum); G455(enum); G464(enum); G496(enum); R7; R10
54,27,0.8824,0.0011,0.8847,0.0003,0.7939,0.9991,2,0.047,0.111,G22(enum); G24(enum); G26(enum); G70(enum); G84(enum); G113(enum); G163(enum); G181(enum); G208(enum); G222(enum); G236(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G364(enum); G367(enum); G396(enum); G455(enum); G464(enum); G484(enum); G496(enum); G516(enum); R7; R10
97,23,0.88,0.0008,0.8823,0.0001,0.7897,0.9995,1,0.025,0.056,G22(enum); G26(enum); G84(enum); G113(enum); G163(enum); G185(enum); G208(enum); G222(enum); G226(enum); G236(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G364(enum); G367(enum); G396(enum); G455(enum); G464(enum); G496(enum); R10
39,7,0.8776,0.0018,0.8814,0.0007,0.7894,0.9976,1,0.042,0.056,G84(enum); G272(enum); G290(enum); G310(enum); G383(enum); G396(enum); R7
13,22,0.8755,0.0008,0.8809,0.0,0.7871,1.0,2,0.053,0.111,G18(enum); G29(enum); G52(enum); G56(enum); G113(enum); G140(enum); G163(enum); G181(enum); G197(enum); G208(enum); G222(enum); G272(enum); G299(enum); G302(enum); G304(enum); G317(enum); G325(enum); G396(enum); G482(enum); G496(enum); R7; R10
56,24,0.8759,0.0008,0.88,0.0001,0.786,0.9995,1,0.024,0.056,G11(enum); G54(enum); G84(enum); G163(enum); G181(enum); G185(enum); G208(enum); G216(enum); G222(enum); G236(enum); G247(enum); G272(enum); G273(enum); G299(enum); G302(enum); G304(enum); G364(enum); G367(enum); G485(enum); G490(enum); G494(wm); G496(enum); G576(wm); R2
35,10,0.8744,0.0013,0.8792,0.0007,0.786,0.9976,1,0.037,0.056,G159(enum); G236(enum); G272(enum); G278(enum); G302(enum); G317(enum); G367(enum); G396(enum); G549(enum); R4
46,6,0.872,0.0025,0.8791,0.0016,0.7875,0.9948,1,0.043,0.056,G140(enum); G243(enum); G244(enum); G272(enum); G306(enum); R7
55,18,0.8747,0.0007,0.8772,0.0001,0.7815,0.9995,3,0.091,0.167,G14(enum); G26(enum); G84(enum); G185(enum); G208(enum); G236(enum); G244(enum); G272(enum); G290(enum); G302(enum); G304(enum); G367(enum); G399(enum); G464(enum); G494(wm); R4; R7; R10
43,8,0.8704,0.0017,0.8754,0.0006,0.7796,0.9981,1,0.04,0.056,G122(enum); G185(enum); G236(enum); G244(enum); G267(enum); G272(enum); G302(enum); R10
86,4,0.8669,0.0012,0.8746,0.0003,0.7777,0.999,0,0.0,0.0,G244(enum); G272(enum); G312(enum); G496(enum)
40,16,0.8693,0.0007,0.8724,0.0001,0.774,0.9995,2,0.062,0.111,G82(enum); G84(enum); G187(enum); G208(enum); G247(enum); G272(enum); G302(enum); G304(enum); G364(enum); G464(enum); G494(wm); G496(enum); G539(enum); G552(enum); R2; R7
85,3,0.8605,0.001,0.8679,0.0003,0.7672,0.999,0,0.0,0.0,G244(enum); G272(enum); G312(enum)
117,10,0.8619,0.0011,0.8647,0.0006,0.7627,0.998,1,0.037,0.056,G84(enum); G163(enum); G181(enum); G185(enum); G208(enum); G236(enum); G244(enum); G272(enum); G302(enum); R10
31,20,0.8643,0.0006,0.8647,0.0001,0.762,0.9995,4,0.118,0.222,G26(enum); G163(enum); G181(enum); G185(enum); G208(enum); G212(enum); G216(enum); G244(enum); G247(enum); G299(enum); G302(enum); G304(enum); G367(enum); G479(enum); G490(enum); G494(wm); R2; R4; R7; R10
77,2,0.8541,0.0022,0.862,0.0017,0.7609,0.9941,0,0.0,0.0,G244(enum); G268(enum)
36,23,0.8537,0.0005,0.8569,0.0,0.7496,1.0,3,0.079,0.167,G26(enum); G29(enum); G155(enum); G163(enum); G181(enum); G185(enum); G208(enum); G216(enum); G244(enum); G247(enum); G291(enum); G299(enum); G302(enum); G303(enum); G304(enum); G317(enum); G325(enum); G364(enum); G367(enum); G496(enum); R4; R7; R10
38,11,0.8504,0.0008,0.8545,0.0001,0.7463,0.9995,1,0.036,0.056,G84(enum); G140(enum); G163(enum); G236(enum); G244(enum); G272(enum); G302(enum); G304(enum); G396(enum); G401(enum); R10
41,23,0.8501,0.0005,0.8495,0.0,0.7384,1.0,4,0.108,0.222,G26(enum); G155(enum); G163(enum); G181(enum); G185(enum); G208(enum); G212(enum); G216(enum); G244(enum); G247(enum); G291(enum); G299(enum); G302(enum); G303(enum); G304(enum); G367(enum); G479(enum); G490(enum); G494(wm); R2; R4; R7; R10
17,10,0.847,0.0005,0.8483,0.0,0.7365,1.0,1,0.037,0.056,G26(enum); G216(enum); G236(enum); G244(enum); G272(enum); G302(enum); G304(enum); G446(enum); G473(enum); R10
60,8,0.8402,0.0005,0.8433,0.0,0.729,1.0,0,0.0,0.0,G124(enum); G244(enum); G265(enum); G272(enum); G287(enum); G302(enum); G312(enum); G412(enum)
61,2,0.828,0.0021,0.8353,0.0017,0.7204,0.9938,0,0.0,0.0,G244(enum); G496(enum)
90,4,0.8249,0.001,0.8305,0.0003,0.7106,0.9989,0,0.0,0.0,G239(enum); G244(enum); G272(enum); G302(enum)
94,5,0.8221,0.0009,0.8279,0.0003,0.7069,0.9989,0,0.0,0.0,G244(enum); G250(enum); G278(enum); G312(enum); G496(enum)
78,2,0.8202,0.0019,0.8256,0.0017,0.7061,0.9937,0,0.0,0.0,G244(enum); G549(enum)
84,2,0.816,0.0018,0.8212,0.0017,0.6998,0.9936,0,0.0,0.0,G244(enum); G471(enum)
110,7,0.8137,0.0005,0.8125,0.0001,0.6844,0.9995,0,0.0,0.0,G15(enum); G84(enum); G140(enum); G208(enum); G268(enum); G272(enum); G311(enum)
26,18,0.8117,0.0004,0.8123,0.0003,0.6844,0.9989,1,0.029,0.056,G26(enum); G84(enum); G163(enum); G185(enum); G208(enum); G216(enum); G236(enum); G244(enum); G272(enum); G299(enum); G302(enum); G304(enum); G367(enum); G401(enum); G446(enum); G464(enum); G496(enum); R10
80,13,0.8083,0.0003,0.8087,0.0,0.6788,1.0,1,0.033,0.056,G131(enum); G149(enum); G222(enum); G230(enum); G236(enum); G243(enum); G264(enum); G272(enum); G302(enum); G464(enum); G541(enum); G571(enum); R10
63,4,0.8023,0.0002,0.8055,0.0,0.6743,1.0,0,0.0,0.0,G237(enum); G272(enum); G311(enum); G471(enum)
27,19,0.806,0.0002,0.8047,0.0001,0.6735,0.9994,3,0.088,0.167,G14(enum); G26(enum); G84(enum); G181(enum); G185(enum); G208(enum); G236(enum); G244(enum); G302(enum); G304(enum); G364(enum); G367(enum); G464(enum); G471(enum); G494(wm); G496(enum); R2; R7; R10
64,2,0.7929,0.0002,0.7958,0.0,0.6608,1.0,0,0.0,0.0,G272(enum); G312(enum)
79,13,0.7892,0.0001,0.7873,0.0,0.6492,1.0,0,0.0,0.0,G170(enum); G181(enum); G199(enum); G222(enum); G272(enum); G302(enum); G311(enum); G317(enum); G396(enum); G404(enum); G471(enum); G525(enum); G571(enum)
69,5,0.7857,0.0001,0.7826,0.0,0.6428,1.0,0,0.0,0.0,G237(enum); G244(enum); G311(enum); G471(enum); G552(enum)
15,1,0.7766,0.0018,0.7821,0.0017,0.6451,0.9931,0,0.0,0.0,G244(enum)
71,4,0.7794,0.0001,0.7781,0.0,0.6368,1.0,0,0.0,0.0,G244(enum); G311(enum); G471(enum); G549(enum)
11,5,0.7609,0.0001,0.7634,0.0,0.6173,1.0,0,0.0,0.0,G244(enum); G278(enum); G292(enum); G312(enum); G496(enum)
72,4,0.7525,0.0001,0.7553,0.0,0.6068,1.0,0,0.0,0.0,G244(enum); G292(enum); G312(enum); G496(enum)
68,10,0.7524,0.0,0.7512,0.0,0.6016,1.0,1,0.037,0.056,G121(enum); G145(enum); G146(enum); G230(enum); G287(enum); G304(enum); G346(enum); G464(enum); G541(enum); R9
67,3,0.7395,0.0001,0.7439,0.0,0.5922,1.0,0,0.0,0.0,G244(enum); G312(enum); G496(enum)
65,5,0.7428,0.0,0.7412,0.0,0.5888,1.0,0,0.0,0.0,G238(enum); G244(enum); G311(enum); G340(enum); G471(enum)
8,3,0.7324,0.0,0.7307,0.0,0.5757,1.0,0,0.0,0.0,G244(enum); G312(enum); G471(enum)
83,3,0.7324,0.0,0.7307,0.0,0.5757,1.0,0,0.0,0.0,G244(enum); G311(enum); G471(enum)
9,2,0.6892,0.0,0.6922,0.0,0.5292,1.0,0,0.0,0.0,G244(enum); G312(enum)
10,2,0.6892,0.0,0.6922,0.0,0.5292,1.0,0,0.0,0.0,G244(enum); G311(enum)
5,1,0.6317,0.0006,0.6243,0.0004,0.4543,0.9975,0,0.0,0.0,G228(enum)
6,1,0.536,0.0004,0.5276,0.0004,0.3587,0.9969,0,0.0,0.0,G290(enum)
7,1,0.514,0.0001,0.5145,0.0,0.3463,1.0,0,0.0,0.0,G549(enum)
1,1,0.4356,0.0,0.4398,0.0,0.2819,1.0,0,0.0,0.0,G563(enum)
