sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
26739,1,11,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26760,19,11,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26764,10,11,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26781,16,11,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26824,25,11,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
26842,22,11,768,768,0,0,0,0,0,0,0,0,0,0,26,detection,
27452,1,31,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27470,22,31,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27554,20,31,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27576,4,17,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27609,9,17,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27615,1,17,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27619,13,17,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27633,19,16,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27642,10,16,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27664,1,16,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27745,13,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27757,1,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27779,8,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27825,17,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27826,4,18,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27850,1,10,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27884,19,10,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27885,21,10,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27898,1,22,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27909,18,22,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27953,17,22,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27996,13,22,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
30189,23,13,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30203,4,13,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30204,17,13,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30222,22,13,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30258,1,28,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
