sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
27956,1,5,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27995,8,5,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
28072,21,5,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28076,12,5,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28077,13,5,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28225,1,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28272,14,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28326,12,8,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28336,19,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28354,1,8,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
30692,5,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30697,21,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30701,13,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30713,7,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30714,19,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30742,10,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30744,8,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30774,14,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
31625,1,28,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31654,9,28,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31698,11,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31702,12,28,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31713,19,31,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31870,10,14,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31871,8,12,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31873,20,14,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31903,9,12,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31948,11,14,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31964,19,14,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
32058,3,26,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32067,5,26,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32077,13,26,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32085,7,26,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32087,19,26,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32100,24,26,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32120,10,26,768,768,0,0,0,0,0,0,0,0,0,0,32,detection,
32398,14,19,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32437,3,19,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32450,11,19,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32495,8,13,1024,1024,0,0,0,0,0,0,0,0,0,0,32,detection,
32501,20,19,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
33076,13,7,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
33100,24,7,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
33103,16,7,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
33180,17,7,1280,1280,0,0,0,0,0,0,0,0,0,0,33,detection,
34340,19,10,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
