sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
27362,1,22,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27440,6,20,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27529,11,20,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27536,1,19,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27552,12,19,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27608,1,16,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27677,12,24,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27694,23,16,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27725,10,25,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27732,14,16,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27747,1,25,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27801,19,25,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27802,2,25,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27827,20,25,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27867,1,29,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27931,12,29,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27956,25,29,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27964,24,29,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27973,22,29,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27997,1,5,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
28070,23,5,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28080,20,5,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28084,25,5,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
30974,10,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
30990,15,30,1024,1024,0,0,0,0,0,0,0,0,0,0,30,detection,
31050,21,6,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31062,18,30,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31097,4,6,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31181,19,28,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31224,10,28,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31244,1,28,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31298,21,14,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31320,23,14,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31349,10,2,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31365,15,2,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31407,11,2,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31441,18,2,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31445,3,2,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31575,3,10,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31674,21,31,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31679,2,11,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31685,7,11,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31688,18,11,1024,1024,0,0,0,0,0,0,0,0,0,0,31,detection,
31928,21,27,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31981,14,27,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31985,16,27,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
33434,7,26,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
33440,18,26,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
33444,6,26,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
33458,20,26,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
33473,4,26,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
33527,8,26,1536,1536,0,0,0,0,0,0,0,0,0,0,33,detection,
34606,14,21,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34610,9,4,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34685,7,4,1536,1536,0,0,0,0,0,0,0,0,0,0,34,detection,
34696,23,21,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34804,2,15,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34824,3,15,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
34852,10,15,1280,1280,0,0,0,0,0,0,0,0,0,0,34,detection,
35027,13,3,1536,1536,0,0,0,0,0,0,0,0,0,0,35,detection,
35226,17,18,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35244,15,18,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35284,11,18,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35301,1,22,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35305,19,22,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35306,2,18,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35311,7,18,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35338,5,22,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35338,24,22,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35364,16,22,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35474,4,7,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35476,17,7,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35490,9,7,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35532,11,7,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35569,18,7,1280,1280,0,0,0,0,0,0,0,0,0,0,35,detection,
35574,1,20,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35589,5,20,512,512,0,0,0,0,0,0,0,0,0,0,35,detection,
35656,11,20,512,512,0,0,0,0,0,0,1,0,0,0,35,detection,
35678,12,19,512,512,0,0,0,0,0,0,2,0,0,0,35,detection,
35690,6,20,512,512,0,0,0,0,0,0,1,0,0,0,35,detection,
35731,1,16,563,563,0,0,0,0,0,0,0,0,0,0,35,detection,
35732,14,16,563,563,0,0,0,0,0,0,1,0,0,0,35,detection,
35802,19,28,1024,1024,0,0,0,0,0,0,3,0,0,0,35,detection,
35808,12,28,1024,1024,0,0,0,0,0,0,0,0,0,0,35,detection,
35945,23,5,719,719,0,0,0,0,0,0,0,0,0,0,35,detection,
36055,12,24,768,768,0,0,0,0,0,0,1,0,0,0,36,detection,
36167,1,25,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36177,19,25,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36181,2,25,512,512,0,0,0,0,0,0,1,0,0,0,36,detection,
36225,10,25,512,512,0,0,0,0,0,0,1,0,0,0,36,detection,
36430,12,29,512,512,0,0,0,0,0,0,1,0,0,0,36,detection,
36463,24,29,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36471,22,29,512,512,0,0,0,0,0,0,0,0,0,0,36,detection,
36738,16,23,768,768,0,0,0,0,0,0,0,0,0,0,36,detection,
36801,21,23,768,768,0,0,0,0,0,0,0,0,0,0,36,detection,
36806,2,10,1024,1024,0,0,0,0,0,0,0,0,0,0,36,detection,
36824,3,10,1024,1024,0,0,0,0,0,0,0,0,0,0,36,detection,
36832,25,10,1024,1024,0,0,0,0,0,0,0,0,0,0,36,detection,
36843,5,23,768,768,0,0,0,0,0,0,0,0,0,0,36,detection,
36868,15,10,1024,1024,0,0,0,0,0,0,0,0,0,0,36,detection,
37224,4,8,2048,2048,0,0,0,0,0,0,0,0,0,0,37,detection,
37232,17,8,2048,2048,0,0,0,0,0,0,0,0,0,0,37,detection,
37314,18,2,998,998,0,0,0,0,0,0,0,0,0,0,37,detection,
37322,3,2,998,998,0,0,0,0,0,0,1,0,0,0,37,detection,
37331,25,2,998,998,0,0,0,0,0,0,0,0,0,0,37,detection,
37349,10,2,998,998,0,0,0,0,0,0,0,0,0,0,37,detection,
37365,15,2,998,998,0,0,0,0,0,0,0,0,0,0,37,detection,
37404,11,2,998,998,0,0,0,0,0,0,0,0,0,0,37,detection,
37993,15,30,768,768,0,0,0,0,0,0,9,0,0,0,37,detection,
38035,11,30,768,768,0,0,0,0,0,0,0,0,0,0,38,detection,
38057,2,30,768,768,0,0,0,0,0,0,0,0,0,0,38,detection,
38066,18,30,768,768,0,0,0,0,0,0,9,0,0,0,38,detection,
38092,24,12,1024,1024,0,0,0,0,0,0,0,0,0,0,38,detection,
38313,7,9,1792,1792,0,0,0,0,0,0,0,0,0,0,38,detection,
38574,3,13,1792,1792,0,0,0,0,0,0,0,0,0,0,38,detection,
39032,8,17,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39035,11,17,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39065,7,17,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39070,18,17,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39113,9,17,1792,1792,0,0,0,0,0,0,0,0,0,0,39,detection,
39157,8,6,979,979,0,0,0,0,0,0,0,0,0,0,39,detection,
39174,21,6,979,979,0,0,0,0,0,0,1,0,0,0,39,detection,
39444,23,14,819,819,0,0,0,0,0,0,4,0,0,0,39,detection,
39487,16,14,819,819,0,0,0,0,0,0,0,0,0,0,39,detection,
39605,14,27,1075,1075,0,0,0,0,0,0,3,0,0,0,39,detection,
39614,16,27,1075,1075,0,0,0,0,0,0,3,0,0,0,39,detection,
39674,21,27,1075,1075,0,0,0,0,0,0,3,0,0,0,39,detection,
39696,23,27,1075,1075,0,0,0,0,0,0,0,0,0,0,39,detection,
40034,11,18,1024,1024,0,0,0,0,0,0,1,0,0,0,40,detection,
40056,2,18,1024,1024,0,0,0,0,0,0,0,0,0,0,40,detection,
40060,7,18,1024,1024,0,0,0,0,0,0,0,0,0,0,40,detection,
40118,15,18,1024,1024,0,0,0,0,0,0,0,0,0,0,40,detection,
40342,5,31,1999,1999,0,0,0,0,0,0,0,0,0,0,40,detection,
40362,9,4,1536,1536,0,0,0,0,0,0,1,0,0,0,40,detection,
40526,13,3,1484,1484,0,0,0,0,0,0,1,0,0,0,40,detection,
40556,2,3,1484,1484,0,0,0,0,0,0,0,0,0,0,40,detection,
40862,9,7,1280,1280,0,0,0,0,0,0,0,0,0,0,40,detection,
41188,7,11,1280,1280,0,0,0,0,0,0,4,0,0,0,41,detection,
41204,20,11,1280,1280,0,0,0,0,0,0,0,0,0,0,41,detection,
41231,17,11,1280,1280,0,0,0,0,0,0,0,0,0,0,41,detection,
41244,15,11,1280,1280,0,0,0,0,0,0,0,0,0,0,41,detection,
41552,21,8,1491,1491,0,0,0,0,0,0,0,0,0,0,41,detection,
41567,6,8,1491,1491,0,0,0,0,0,0,0,0,0,0,41,detection,
