base_id,n_rules,f1_train,fpr_train,f1_test,fpr_test,recall_test,precision_test,expert_rules_included,jaccard_vs_expert,expert_coverage,rules
29,25,0.9206,0.0083,0.9181,0.009,0.8764,0.9639,1,0.024,0.056,G12(enum); G15(enum); G97(enum); G124(enum); G199(enum); G212(enum); G219(enum); G233(enum); G248(enum); G252(enum); G289(enum); G301(enum); G315(enum); G316(enum); G334(enum); G337(enum); G349(enum); G478(wm); G509(enum); G598(enum); G638(enum); G680(enum); G688(wm); G689(wm); R6
10,24,0.9205,0.0083,0.918,0.009,0.8763,0.9639,1,0.024,0.056,G12(enum); G15(enum); G97(enum); G124(enum); G199(enum); G212(enum); G219(enum); G233(enum); G252(enum); G289(enum); G301(enum); G315(enum); G316(enum); G334(enum); G337(enum); G349(enum); G478(wm); G509(enum); G598(enum); G638(enum); G680(enum); G688(wm); G689(wm); R6
103,23,0.9184,0.006,0.9177,0.0065,0.8679,0.9735,1,0.025,0.056,G12(enum); G47(enum); G83(enum); G97(enum); G212(enum); G213(enum); G229(enum); G252(enum); G257(enum); G296(enum); G316(enum); G337(enum); G349(enum); G372(enum); G509(enum); G519(enum); G552(enum); G564(enum); G577(enum); G610(enum); G641(wm); G661(enum); R6
78,14,0.9188,0.0205,0.9171,0.0207,0.9107,0.9236,1,0.032,0.056,G12(enum); G72(enum); G124(enum); G212(enum); G252(enum); G298(enum); G316(enum); G336(enum); G337(enum); G338(enum); G509(enum); G535(enum); G577(enum); R6
74,12,0.918,0.0217,0.9164,0.022,0.9137,0.9192,1,0.034,0.056,G12(enum); G103(enum); G143(enum); G180(enum); G224(enum); G252(enum); G316(enum); G336(enum); G341(enum); G509(enum); G678(enum); R6
8,22,0.9177,0.0098,0.916,0.0101,0.876,0.9598,1,0.026,0.056,G12(enum); G47(enum); G83(enum); G97(enum); G201(enum); G252(enum); G257(enum); G277(enum); G301(enum); G316(enum); G337(enum); G349(enum); G372(enum); G404(enum); G509(enum); G552(enum); G564(enum); G567(enum); G610(enum); G661(enum); G680(enum); R6
62,15,0.9168,0.0056,0.9153,0.0061,0.8628,0.9747,1,0.031,0.056,G12(enum); G97(enum); G212(enum); G250(enum); G252(enum); G316(enum); G337(enum); G349(enum); G372(enum); G509(enum); G598(enum); G610(enum); G680(enum); G689(wm); R6
143,15,0.9179,0.0185,0.9152,0.0189,0.9019,0.929,2,0.065,0.111,G12(enum); G15(enum); G212(enum); G224(enum); G228(enum); G252(enum); G311(enum); G336(enum); G341(enum); G349(enum); G509(enum); G577(enum); G584(enum); R6; R16
93,17,0.9162,0.0055,0.9147,0.0059,0.861,0.9756,1,0.029,0.056,G12(enum); G97(enum); G212(enum); G233(enum); G250(enum); G252(enum); G277(enum); G316(enum); G337(enum); G349(enum); G473(enum); G509(enum); G598(enum); G610(enum); G680(enum); G689(wm); R6
52,14,0.9142,0.0187,0.9138,0.0189,0.8991,0.9289,0,0.0,0.0,G12(enum); G14(enum); G38(enum); G102(enum); G118(enum); G212(enum); G244(enum); G256(enum); G262(enum); G336(enum); G337(enum); G345(enum); G509(enum); G678(enum)
130,13,0.9132,0.0194,0.9128,0.0196,0.8997,0.9263,1,0.033,0.056,G12(enum); G212(enum); G224(enum); G252(enum); G301(enum); G303(enum); G336(enum); G372(enum); G496(enum); G509(enum); G564(enum); G678(enum); R6
16,12,0.9104,0.0195,0.9106,0.0198,0.8963,0.9253,1,0.034,0.056,G12(enum); G97(enum); G212(enum); G219(enum); G252(enum); G257(enum); G316(enum); G345(enum); G372(enum); G509(enum); G680(enum); R6
79,14,0.9121,0.0182,0.9099,0.0185,0.891,0.9297,0,0.0,0.0,G12(enum); G15(enum); G212(enum); G228(enum); G311(enum); G312(enum); G336(enum); G341(enum); G416(enum); G439(enum); G495(enum); G509(enum); G576(enum); G584(enum)
32,28,0.9106,0.005,0.9092,0.0061,0.852,0.9747,1,0.022,0.056,G12(enum); G15(enum); G124(enum); G212(enum); G217(enum); G219(enum); G224(enum); G229(enum); G250(enum); G256(enum); G289(enum); G301(enum); G315(enum); G316(enum); G334(enum); G336(enum); G349(enum); G431(enum); G478(wm); G509(enum); G516(enum); G519(enum); G535(enum); G564(enum); G577(enum); G617(enum); G688(wm); R6
4,13,0.9089,0.0182,0.9085,0.0185,0.8887,0.9293,0,0.0,0.0,G12(enum); G15(enum); G212(enum); G228(enum); G301(enum); G312(enum); G336(enum); G345(enum); G439(enum); G496(enum); G509(enum); G564(enum); G576(enum)
73,23,0.9087,0.0051,0.9068,0.006,0.8478,0.9746,1,0.025,0.056,G12(enum); G15(enum); G124(enum); G212(enum); G228(enum); G229(enum); G256(enum); G265(enum); G289(enum); G301(enum); G315(enum); G316(enum); G334(enum); G336(enum); G349(enum); G431(enum); G509(enum); G535(enum); G564(enum); G577(enum); G617(enum); G677(enum); R6
23,20,0.9068,0.0042,0.9064,0.0047,0.843,0.98,1,0.027,0.056,G12(enum); G15(enum); G118(enum); G212(enum); G219(enum); G224(enum); G250(enum); G252(enum); G257(enum); G289(enum); G301(enum); G316(enum); G336(enum); G337(enum); G349(enum); G509(enum); G564(enum); G577(enum); G680(enum); R6
53,12,0.9054,0.019,0.9049,0.0191,0.8838,0.9271,0,0.0,0.0,G12(enum); G97(enum); G118(enum); G212(enum); G252(enum); G316(enum); G337(enum); G345(enum); G473(enum); G509(enum); G678(enum); G680(enum)
19,25,0.9047,0.0041,0.9045,0.0046,0.8397,0.9802,1,0.024,0.056,G12(enum); G15(enum); G124(enum); G212(enum); G219(enum); G229(enum); G256(enum); G266(enum); G289(enum); G301(enum); G315(enum); G316(enum); G336(enum); G349(enum); G431(enum); G478(wm); G509(enum); G519(enum); G535(enum); G546(wm); G564(enum); G577(enum); G646(enum); G688(wm); R6
141,19,0.9035,0.0044,0.9032,0.0048,0.838,0.9794,1,0.028,0.056,G12(enum); G15(enum); G97(enum); G212(enum); G252(enum); G301(enum); G316(enum); G318(enum); G337(enum); G349(enum); G372(enum); G509(enum); G519(enum); G535(enum); G564(enum); G610(enum); G680(enum); G689(wm); R6
12,14,0.9031,0.0077,0.9029,0.0082,0.8475,0.966,1,0.032,0.056,G12(enum); G72(enum); G124(enum); G212(enum); G252(enum); G298(enum); G316(enum); G336(enum); G337(enum); G509(enum); G535(enum); G577(enum); G614(enum); R6
104,12,0.9021,0.0185,0.9019,0.0187,0.8775,0.9278,1,0.034,0.056,G12(enum); G103(enum); G140(enum); G224(enum); G252(enum); G296(enum); G311(enum); G322(enum); G341(enum); G516(enum); G680(enum); R17
131,13,0.9017,0.0109,0.9007,0.0112,0.8528,0.9543,0,0.0,0.0,G12(enum); G103(enum); G124(enum); G224(enum); G252(enum); G257(enum); G316(enum); G336(enum); G337(enum); G509(enum); G672(enum); G678(enum); G680(enum)
5,12,0.9012,0.0109,0.9002,0.0112,0.8519,0.9542,0,0.0,0.0,G12(enum); G103(enum); G124(enum); G212(enum); G252(enum); G316(enum); G336(enum); G337(enum); G509(enum); G577(enum); G672(enum); G680(enum)
114,17,0.8988,0.0038,0.8985,0.0041,0.8279,0.9823,1,0.029,0.056,G12(enum); G15(enum); G118(enum); G212(enum); G233(enum); G250(enum); G252(enum); G257(enum); G301(enum); G316(enum); G336(enum); G337(enum); G349(enum); G509(enum); G680(enum); G689(wm); R6
47,13,0.8992,0.0081,0.8975,0.0087,0.84,0.9636,0,0.0,0.0,G12(enum); G103(enum); G124(enum); G212(enum); G252(enum); G283(enum); G315(enum); G336(enum); G337(enum); G349(enum); G509(enum); G678(enum); G680(enum)
64,12,0.8963,0.0107,0.8959,0.0109,0.8437,0.9549,0,0.0,0.0,G12(enum); G103(enum); G124(enum); G252(enum); G257(enum); G316(enum); G336(enum); G337(enum); G509(enum); G535(enum); G576(enum); G672(enum)
140,14,0.896,0.005,0.8954,0.0053,0.8263,0.9771,1,0.032,0.056,G12(enum); G97(enum); G124(enum); G212(enum); G233(enum); G252(enum); G316(enum); G337(enum); G349(enum); G473(enum); G509(enum); G598(enum); G680(enum); R6
111,19,0.8923,0.0037,0.8937,0.0038,0.819,0.9833,1,0.028,0.056,G12(enum); G15(enum); G72(enum); G124(enum); G194(enum); G212(enum); G224(enum); G229(enum); G252(enum); G289(enum); G298(enum); G316(enum); G336(enum); G337(enum); G346(enum); G509(enum); G521(enum); G577(enum); R6
56,13,0.8941,0.0054,0.8931,0.0059,0.8242,0.9747,1,0.033,0.056,G12(enum); G72(enum); G124(enum); G212(enum); G252(enum); G298(enum); G316(enum); G336(enum); G337(enum); G509(enum); G535(enum); G577(enum); R6
22,19,0.89,0.0037,0.8895,0.004,0.8126,0.9825,0,0.0,0.0,G12(enum); G15(enum); G118(enum); G124(enum); G132(enum); G212(enum); G224(enum); G250(enum); G252(enum); G261(enum); G301(enum); G316(enum); G336(enum); G337(enum); G349(enum); G390(enum); G509(enum); G577(enum); G680(enum)
127,17,0.8888,0.0034,0.8885,0.0038,0.8104,0.9831,0,0.0,0.0,G12(enum); G15(enum); G118(enum); G124(enum); G212(enum); G224(enum); G250(enum); G252(enum); G261(enum); G301(enum); G316(enum); G336(enum); G337(enum); G349(enum); G509(enum); G577(enum); G680(enum)
40,12,0.8873,0.0068,0.8853,0.0071,0.8149,0.9691,0,0.0,0.0,G12(enum); G103(enum); G212(enum); G252(enum); G296(enum); G301(enum); G336(enum); G348(enum); G519(enum); G535(enum); G610(enum); G678(enum)
51,12,0.8866,0.0065,0.884,0.0069,0.8121,0.9699,0,0.0,0.0,G12(enum); G103(enum); G124(enum); G212(enum); G252(enum); G315(enum); G336(enum); G337(enum); G349(enum); G509(enum); G678(enum); G680(enum)
69,14,0.8849,0.0049,0.8829,0.0054,0.8059,0.9762,1,0.032,0.056,G12(enum); G83(enum); G97(enum); G252(enum); G257(enum); G315(enum); G336(enum); G337(enum); G372(enum); G509(enum); G519(enum); G678(enum); G688(wm); R6
50,12,0.8831,0.0062,0.8818,0.0065,0.8072,0.9715,0,0.0,0.0,G12(enum); G103(enum); G212(enum); G233(enum); G252(enum); G296(enum); G301(enum); G336(enum); G348(enum); G519(enum); G535(enum); G678(enum)
59,12,0.882,0.0059,0.8808,0.0059,0.8039,0.974,0,0.0,0.0,G12(enum); G116(enum); G128(enum); G140(enum); G212(enum); G217(enum); G252(enum); G336(enum); G495(enum); G509(enum); G564(enum); G678(enum)
98,14,0.8802,0.0046,0.8797,0.0049,0.7993,0.978,1,0.032,0.056,G12(enum); G124(enum); G212(enum); G252(enum); G316(enum); G318(enum); G337(enum); G473(enum); G506(enum); G509(enum); G564(enum); G598(enum); G680(enum); R6
83,13,0.8785,0.0047,0.8781,0.005,0.797,0.9775,1,0.033,0.056,G12(enum); G97(enum); G212(enum); G252(enum); G289(enum); G318(enum); G372(enum); G509(enum); G519(enum); G596(enum); G678(enum); G688(wm); R6
27,15,0.8788,0.0035,0.8777,0.0037,0.7927,0.9831,1,0.031,0.056,G12(enum); G15(enum); G80(enum); G212(enum); G252(enum); G257(enum); G298(enum); G301(enum); G316(enum); G336(enum); G337(enum); G349(enum); G509(enum); G680(enum); R6
112,16,0.8773,0.0034,0.8757,0.0035,0.7887,0.9843,1,0.03,0.056,G12(enum); G15(enum); G124(enum); G212(enum); G228(enum); G229(enum); G256(enum); G289(enum); G315(enum); G316(enum); G334(enum); G336(enum); G349(enum); G509(enum); G577(enum); R6
100,14,0.8756,0.0045,0.8756,0.0044,0.7913,0.9801,0,0.0,0.0,G12(enum); G15(enum); G115(enum); G212(enum); G217(enum); G336(enum); G348(enum); G349(enum); G495(enum); G509(enum); G564(enum); G576(enum); G605(enum); G678(enum)
33,28,0.8746,0.0032,0.8736,0.0037,0.7859,0.9833,1,0.022,0.056,G1(enum); G12(enum); G17(enum); G47(enum); G94(enum); G114(enum); G115(enum); G116(enum); G217(enum); G224(enum); G250(enum); G252(enum); G257(enum); G297(enum); G315(enum); G329(enum); G345(enum); G354(enum); G358(enum); G420(enum); G492(enum); G509(enum); G516(enum); G519(enum); G561(enum); G577(enum); G584(enum); R4
148,20,0.874,0.0033,0.8728,0.0031,0.7831,0.9857,1,0.027,0.056,G1(enum); G77(enum); G114(enum); G116(enum); G128(enum); G140(enum); G212(enum); G217(enum); G252(enum); G297(enum); G298(enum); G315(enum); G336(enum); G495(enum); G509(enum); G516(enum); G519(enum); G561(enum); G651(enum); R4
116,12,0.8732,0.0046,0.8727,0.0046,0.7872,0.979,1,0.034,0.056,G12(enum); G212(enum); G252(enum); G297(enum); G316(enum); G337(enum); G349(enum); G509(enum); G535(enum); G598(enum); G680(enum); R6
126,27,0.8718,0.0031,0.8713,0.0036,0.782,0.9837,1,0.023,0.056,G1(enum); G12(enum); G17(enum); G47(enum); G94(enum); G114(enum); G115(enum); G116(enum); G217(enum); G224(enum); G250(enum); G252(enum); G257(enum); G297(enum); G315(enum); G329(enum); G345(enum); G358(enum); G420(enum); G492(enum); G509(enum); G516(enum); G519(enum); G561(enum); G577(enum); G584(enum); R4
90,18,0.8704,0.0033,0.8701,0.0031,0.7788,0.9857,0,0.0,0.0,G12(enum); G15(enum); G103(enum); G212(enum); G246(enum); G256(enum); G261(enum); G296(enum); G316(enum); G322(enum); G336(enum); G358(enum); G420(enum); G509(enum); G516(enum); G577(enum); G676(enum); G680(enum)
125,13,0.8667,0.0043,0.8679,0.0042,0.7784,0.9807,0,0.0,0.0,G12(enum); G15(enum); G103(enum); G212(enum); G228(enum); G240(enum); G312(enum); G336(enum); G337(enum); G496(enum); G509(enum); G672(enum); G680(enum)
21,27,0.8679,0.0027,0.8671,0.0032,0.7743,0.9853,1,0.023,0.056,G1(enum); G12(enum); G77(enum); G94(enum); G114(enum); G116(enum); G140(enum); G212(enum); G217(enum); G237(enum); G252(enum); G262(enum); G297(enum); G298(enum); G301(enum); G304(enum); G315(enum); G336(enum); G492(enum); G495(enum); G509(enum); G516(enum); G519(enum); G531(enum); G561(enum); G642(enum); R4
11,26,0.8673,0.0031,0.8664,0.0035,0.7741,0.9838,1,0.023,0.056,G1(enum); G12(enum); G18(enum); G53(enum); G97(enum); G112(enum); G114(enum); G116(enum); G118(enum); G212(enum); G217(enum); G235(enum); G252(enum); G297(enum); G301(enum); G336(enum); G348(enum); G408(enum); G495(enum); G509(enum); G516(enum); G519(enum); G535(enum); G564(enum); G681(enum); R4
61,12,0.8657,0.0039,0.865,0.0036,0.772,0.9834,0,0.0,0.0,G12(enum); G15(enum); G115(enum); G212(enum); G228(enum); G336(enum); G348(enum); G416(enum); G495(enum); G509(enum); G564(enum); G576(enum)
67,23,0.8631,0.0022,0.8632,0.0027,0.7668,0.9874,1,0.025,0.056,G1(enum); G82(enum); G114(enum); G116(enum); G217(enum); G224(enum); G229(enum); G252(enum); G257(enum); G265(enum); G315(enum); G336(enum); G415(enum); G441(enum); G495(enum); G516(enum); G519(enum); G561(enum); G564(enum); G577(enum); G584(enum); G685(enum); R6
76,22,0.8588,0.0027,0.8577,0.0025,0.7578,0.988,1,0.026,0.056,G1(enum); G6(enum); G114(enum); G116(enum); G140(enum); G179(enum); G212(enum); G217(enum); G234(enum); G235(enum); G252(enum); G287(enum); G301(enum); G310(enum); G315(enum); G443(enum); G495(enum); G509(enum); G516(enum); G564(enum); G642(enum); R4
136,16,0.8573,0.0025,0.8555,0.003,0.7558,0.9856,0,0.0,0.0,G1(enum); G48(enum); G116(enum); G121(enum); G128(enum); G140(enum); G212(enum); G252(enum); G296(enum); G333(enum); G336(enum); G397(enum); G495(enum); G509(enum); G516(enum); G642(enum)
99,16,0.8564,0.0025,0.8549,0.003,0.7546,0.9859,0,0.0,0.0,G1(enum); G48(enum); G116(enum); G121(enum); G128(enum); G140(enum); G212(enum); G252(enum); G296(enum); G336(enum); G397(enum); G495(enum); G509(enum); G516(enum); G519(enum); G642(enum)
